id,chemical,date,year,value
575,Anionic active surfactants,2005-03,2005,0.02842857142857143
576,Anionic active surfactants,2005-04,2005,0.02742857142857143
577,Anionic active surfactants,2005-05,2005,0.026857142857142857
578,Anionic active surfactants,2005-06,2005,0.027857142857142858
579,Anionic active surfactants,2005-07,2005,0.027
580,Anionic active surfactants,2005-08,2005,0.028930769230769236
581,Anionic active surfactants,2005-09,2005,0.04159999999999999
582,Anionic active surfactants,2005-10,2005,0.04333333333333334
583,Anionic active surfactants,2005-11,2005,0.05749444444444445
584,Anionic active surfactants,2005-12,2005,0.06273333333333334
585,Anionic active surfactants,2006-01,2006,0.04797058823529413
586,Anionic active surfactants,2006-02,2006,0.08967222222222221
587,Anionic active surfactants,2006-03,2006,0.06013571428571429
588,Anionic active surfactants,2006-04,2006,0.07189444444444444
589,Anionic active surfactants,2006-05,2006,0.06359444444444445
590,Anionic active surfactants,2006-06,2006,0.09022222222222223
591,Anionic active surfactants,2006-07,2006,0.16796470588235293
592,Anionic active surfactants,2006-08,2006,0.04842222222222223
593,Anionic active surfactants,2006-09,2006,0.0305
594,Anionic active surfactants,2006-10,2006,0.0358
595,Anionic active surfactants,2006-11,2006,0.049999999999999996
596,Anionic active surfactants,2006-12,2006,0.05116666666666667
597,Anionic active surfactants,2007-01,2007,0.08583333333333333
598,Anionic active surfactants,2007-02,2007,0.07720312500000001
599,Anionic active surfactants,2007-03,2007,0.04394444444444444
600,Anionic active surfactants,2007-04,2007,0.08829375
601,Anionic active surfactants,2007-05,2007,0.04614444444444446
602,Anionic active surfactants,2007-06,2007,0.0456625
603,Anionic active surfactants,2007-07,2007,0.0405
604,Anionic active surfactants,2007-08,2007,0.06685384615384615
605,Anionic active surfactants,2007-09,2007,0.15886666666666663
606,Anionic active surfactants,2007-10,2007,0.14846153846153845
607,Anionic active surfactants,2007-11,2007,0.13830769230769233
608,Anionic active surfactants,2007-12,2007,0.13332666666666665
609,Anionic active surfactants,2008-01,2008,0.12685714285714286
610,Anionic active surfactants,2008-02,2008,0.05793750000000002
611,Anionic active surfactants,2008-03,2008,0.07320000000000002
612,Anionic active surfactants,2008-04,2008,0.09044444444444445
613,Anionic active surfactants,2008-05,2008,0.08690000000000002
614,Anionic active surfactants,2008-06,2008,0.07526666666666666
615,Anionic active surfactants,2008-07,2008,0.073
616,Anionic active surfactants,2008-08,2008,0.06574999999999999
617,Anionic active surfactants,2008-09,2008,0.06578947368421052
618,Anionic active surfactants,2008-10,2008,0.05058333333333332
619,Anionic active surfactants,2008-11,2008,0.06527777777777777
620,Anionic active surfactants,2008-12,2008,0.09264285714285717
621,Anionic active surfactants,2009-01,2009,0.07383157894736843
622,Anionic active surfactants,2009-02,2009,0.06971500000000001
623,Anionic active surfactants,2009-03,2009,0.06397000000000001
624,Anionic active surfactants,2009-04,2009,0.07651904761904763
625,Anionic active surfactants,2009-05,2009,0.1001357142857143
626,Anionic active surfactants,2009-06,2009,0.08375263157894738
627,Anionic active surfactants,2009-07,2009,0.08810000000000001
628,Anionic active surfactants,2009-08,2009,0.1087466666666667
629,Anionic active surfactants,2009-09,2009,0.02900000000000001
630,Anionic active surfactants,2009-10,2009,0.055635714285714295
631,Anionic active surfactants,2009-11,2009,0.04658000000000002
632,Anionic active surfactants,2009-12,2009,0.04473571428571428
633,Anionic active surfactants,2010-01,2010,0.059931250000000005
634,Anionic active surfactants,2010-02,2010,0.07641250000000001
635,Anionic active surfactants,2010-03,2010,0.06165333333333334
636,Anionic active surfactants,2010-04,2010,0.05440000000000002
637,Anionic active surfactants,2010-05,2010,0.05871428571428572
638,Anionic active surfactants,2010-06,2010,0.06650000000000002
639,Anionic active surfactants,2010-07,2010,0.11306666666666666
640,Anionic active surfactants,2010-08,2010,0.07166666666666668
641,Anionic active surfactants,2010-09,2010,0.087
642,Anionic active surfactants,2010-10,2010,0.11516666666666668
643,Anionic active surfactants,2010-11,2010,0.135
644,Anionic active surfactants,2010-12,2010,0.093
645,Anionic active surfactants,2011-01,2011,0.00625
646,Anionic active surfactants,2011-02,2011,0.0
647,Anionic active surfactants,2011-03,2011,0.0
648,Anionic active surfactants,2011-04,2011,0.0
649,Anionic active surfactants,2011-05,2011,0.0
650,Anionic active surfactants,2011-06,2011,0.0
651,Anionic active surfactants,2011-07,2011,0.023666666666666666
652,Anionic active surfactants,2011-08,2011,0.0
653,Anionic active surfactants,2011-09,2011,0.0
654,Anionic active surfactants,2011-10,2011,0.0
655,Anionic active surfactants,2011-11,2011,0.0
656,Anionic active surfactants,2011-12,2011,0.0
657,Anionic active surfactants,2012-01,2012,0.06250000000000001
658,Anionic active surfactants,2012-02,2012,0.0
659,Anionic active surfactants,2012-03,2012,0.0
660,Anionic active surfactants,2012-04,2012,0.0
661,Anionic active surfactants,2012-05,2012,0.0
662,Anionic active surfactants,2012-06,2012,0.0
663,Anionic active surfactants,2012-07,2012,0.0
664,Anionic active surfactants,2012-08,2012,0.0
665,Anionic active surfactants,2012-09,2012,0.0
666,Anionic active surfactants,2012-10,2012,0.0
667,Anionic active surfactants,2012-11,2012,0.0
668,Anionic active surfactants,2012-12,2012,0.0
669,Anionic active surfactants,2013-01,2013,0.028000000000000004
670,Anionic active surfactants,2013-02,2013,0.03333333333333333
671,Anionic active surfactants,2013-03,2013,0.092
672,Anionic active surfactants,2013-04,2013,0.13666666666666666
673,Anionic active surfactants,2013-05,2013,0.05625
674,Anionic active surfactants,2013-06,2013,0.0295
675,Anionic active surfactants,2013-07,2013,0.057939411764705885
676,Anionic active surfactants,2013-08,2013,0.064
677,Anionic active surfactants,2013-09,2013,0.02788235294117647
678,Anionic active surfactants,2013-10,2013,0.05600000000000001
679,Anionic active surfactants,2013-11,2013,0.0225625
680,Anionic active surfactants,2013-12,2013,0.11157142857142857
681,Anionic active surfactants,2014-01,2014,0.05266666666666666
682,Anionic active surfactants,2014-02,2014,0.26825
683,Anionic active surfactants,2014-03,2014,0.03206666666666667
684,Anionic active surfactants,2014-04,2014,0.04972222222222222
685,Anionic active surfactants,2014-05,2014,0.05585714285714286
686,Anionic active surfactants,2014-06,2014,0.11454545454545455
687,Anionic active surfactants,2014-07,2014,0.10128571428571428
688,Anionic active surfactants,2014-08,2014,0.13999999999999999
689,Anionic active surfactants,2014-09,2014,0.1092222222222222
690,Anionic active surfactants,2014-10,2014,0.06774999999999999
691,Anionic active surfactants,2014-11,2014,0.12999999999999998
692,Anionic active surfactants,2014-12,2014,0.12322857142857142
693,Anionic active surfactants,2015-01,2015,0.057133333333333335
694,Anionic active surfactants,2015-02,2015,0.053
695,Anionic active surfactants,2015-03,2015,0.02273333333333333
696,Anionic active surfactants,2015-04,2015,0.082
697,Anionic active surfactants,2015-05,2015,0.1298
698,Anionic active surfactants,2015-06,2015,0.11879999999999999
699,Anionic active surfactants,2015-07,2015,0.1022
700,Anionic active surfactants,2015-08,2015,0.0728
701,Anionic active surfactants,2015-09,2015,0.054533333333333336
702,Anionic active surfactants,2015-10,2015,0.16699999999999998
703,Anionic active surfactants,2015-11,2015,0.057444444444444444
704,Anionic active surfactants,2015-12,2015,0.1166
705,Anionic active surfactants,2016-01,2016,0.0699
706,Anionic active surfactants,2016-02,2016,0.056375
707,Anionic active surfactants,2016-03,2016,0.10955555555555556
708,Anionic active surfactants,2016-04,2016,0.064
709,Anionic active surfactants,2016-05,2016,0.10316666666666667
710,Anionic active surfactants,2016-06,2016,0.09590000000000001
711,Anionic active surfactants,2016-07,2016,0.050437499999999996
712,Anionic active surfactants,2016-08,2016,0.0826
713,Anionic active surfactants,2016-09,2016,0.12437499999999999
714,Anionic active surfactants,2016-10,2016,0.024777777777777777
715,Anionic active surfactants,2016-11,2016,0.11057142857142856
716,Anionic active surfactants,2016-12,2016,0.0819
717,Anthracene,2008-01,2008,0.005
718,Anthracene,2008-02,2008,0.0061600000000000005
719,Anthracene,2008-03,2008,0.005775
720,Anthracene,2008-05,2008,0.019540000000000002
721,Anthracene,2008-06,2008,0.012747
722,Anthracene,2008-07,2008,0.015357142857142857
723,Anthracene,2008-08,2008,0.0051333333333333335
724,Anthracene,2008-09,2008,0.005
725,Anthracene,2008-10,2008,0.005
726,Anthracene,2008-11,2008,0.005
727,Anthracene,2009-01,2009,0.005
728,Anthracene,2009-02,2009,0.005
729,Anthracene,2009-03,2009,0.005
730,Anthracene,2009-04,2009,0.005
731,Anthracene,2009-05,2009,0.005
732,Anthracene,2009-06,2009,0.005
733,Anthracene,2009-07,2009,0.0048000000000000004
734,Anthracene,2009-08,2009,0.005
735,Anthracene,2009-09,2009,0.00738
736,Anthracene,2009-10,2009,0.00575
737,Anthracene,2009-11,2009,0.00572
738,Anthracene,2009-12,2009,0.005
739,Arsenic,1998-01,1998,0.0
740,Arsenic,1998-02,1998,0.0
741,Arsenic,1998-03,1998,0.0
742,Arsenic,1998-04,1998,0.0
743,Arsenic,1998-05,1998,0.0
744,Arsenic,1998-06,1998,0.0
745,Arsenic,1998-07,1998,0.0
746,Arsenic,1998-08,1998,0.0
747,Arsenic,1998-09,1998,0.0
748,Arsenic,1998-10,1998,0.0
749,Arsenic,1998-11,1998,0.0
750,Arsenic,1998-12,1998,0.0
751,Arsenic,2004-03,2004,0.8019999999999999
752,Arsenic,2008-01,2008,0.5077777777777778
753,Arsenic,2008-02,2008,0.30125
754,Arsenic,2008-04,2008,0.32111111111111107
755,Arsenic,2008-05,2008,0.296
756,Arsenic,2008-06,2008,0.57
757,Arsenic,2008-07,2008,1.3914285714285715
758,Arsenic,2008-09,2008,0.46818181818181814
759,Arsenic,2008-10,2008,0.08781818181818181
760,Arsenic,2008-11,2008,0.4236363636363636
761,Arsenic,2008-12,2008,0.9299999999999999
762,Arsenic,2009-01,2009,1.265
763,Arsenic,2009-02,2009,0.5
764,Arsenic,2009-03,2009,0.5
765,Arsenic,2009-04,2009,1.5833333333333333
766,Arsenic,2009-05,2009,1.3272727272727272
767,Arsenic,2009-06,2009,1.0433333333333334
768,Arsenic,2009-07,2009,1.2566666666666668
769,Arsenic,2009-08,2009,0.9763636363636364
770,Arsenic,2009-09,2009,1.0939999999999999
771,Arsenic,2009-10,2009,0.9291666666666667
772,Arsenic,2009-11,2009,0.725
773,Arsenic,2009-12,2009,0.6818181818181818
774,Arsenic,2010-01,2010,1.0453846153846154
775,Arsenic,2010-02,2010,1.0676923076923077
776,Arsenic,2010-03,2010,0.9607692307692309
777,Arsenic,2010-04,2010,1.279375
778,Arsenic,2010-05,2010,1.401875
779,Arsenic,2010-06,2010,1.6175000000000002
780,Arsenic,2010-07,2010,1.2053846153846155
781,Arsenic,2010-08,2010,1.429230769230769
782,Arsenic,2010-09,2010,0.9115384615384615
783,Arsenic,2010-10,2010,1.056153846153846
784,Arsenic,2010-11,2010,1.0215384615384613
785,Arsenic,2010-12,2010,0.9207692307692307
786,Arsenic,2011-01,2011,1.1615384615384614
787,Arsenic,2011-02,2011,1.223529411764706
788,Arsenic,2011-03,2011,0.9614285714285714
789,Arsenic,2011-04,2011,1.3306666666666667
790,Arsenic,2011-05,2011,1.3333333333333333
791,Arsenic,2011-06,2011,1.5266666666666666
792,Arsenic,2011-07,2011,1.5454545454545454
793,Arsenic,2011-08,2011,1.5
794,Arsenic,2011-09,2011,1.5571428571428574
795,Arsenic,2011-10,2011,2.1333333333333333
796,Arsenic,2011-11,2011,1.2272727272727275
797,Arsenic,2011-12,2011,1.488888888888889
798,Arsenic,2012-01,2012,1.4083333333333332
799,Arsenic,2012-02,2012,1.2777777777777777
800,Arsenic,2012-03,2012,0.0
801,Arsenic,2012-04,2012,0.0
802,Arsenic,2012-05,2012,0.0
803,Arsenic,2012-06,2012,0.9625
804,Arsenic,2012-07,2012,0.54
805,Arsenic,2012-08,2012,0.78
806,Arsenic,2012-09,2012,0.325
807,Arsenic,2012-10,2012,0.6
808,Arsenic,2012-11,2012,0.8
809,Arsenic,2012-12,2012,0.0
810,Arsenic,2013-01,2013,0.24
811,Arsenic,2013-02,2013,0.0
812,Arsenic,2013-03,2013,0.0
813,Arsenic,2013-04,2013,0.22000000000000003
814,Arsenic,2013-05,2013,0.24
815,Arsenic,2013-06,2013,0.38
816,Arsenic,2013-07,2013,0.6799999999999999
817,Arsenic,2013-08,2013,1.0
818,Arsenic,2013-09,2013,0.62
819,Arsenic,2013-10,2013,1.0875
820,Arsenic,2013-11,2013,0.32
821,Arsenic,2013-12,2013,0.32
822,Arsenic,2014-01,2014,0.6428571428571429
823,Arsenic,2014-02,2014,0.0
824,Arsenic,2014-03,2014,0.6
825,Arsenic,2014-04,2014,0.62625
826,Arsenic,2014-05,2014,0.95
827,Arsenic,2014-06,2014,1.08875
828,Arsenic,2014-07,2014,1.4542857142857142
829,Arsenic,2014-08,2014,2.1864999999999997
830,Arsenic,2014-09,2014,1.7885454545454544
831,Arsenic,2014-10,2014,1.521125
832,Arsenic,2014-11,2014,1.37775
833,Arsenic,2014-12,2014,1.356923076923077
834,Arsenic,2015-01,2015,1.6714285714285713
835,Arsenic,2015-02,2015,2.27775
836,Arsenic,2015-03,2015,2.3642857142857143
837,Arsenic,2015-04,2015,2.4497142857142857
838,Arsenic,2015-05,2015,1.271
839,Arsenic,2015-06,2015,3.533
840,Arsenic,2015-07,2015,3.1319999999999997
841,Arsenic,2015-08,2015,9.334
842,Arsenic,2015-09,2015,4.272
843,Arsenic,2015-11,2015,2.404
844,Arsenic,2015-12,2015,2.505
845,Arsenic,2016-01,2016,1.7166666666666668
846,Arsenic,2016-02,2016,2.1999999999999997
847,Arsenic,2016-03,2016,2.3333333333333335
848,Arsenic,2016-04,2016,1.9857142857142858
849,Arsenic,2016-05,2016,2.4885714285714284
850,Arsenic,2016-06,2016,2.1333333333333333
851,Arsenic,2016-07,2016,2.125714285714286
852,Arsenic,2016-08,2016,1.9000000000000001
853,Arsenic,2016-09,2016,2.25
854,Arsenic,2016-10,2016,2.2666666666666666
855,Arsenic,2016-11,2016,2.6333333333333333
856,Arsenic,2016-12,2016,2.5833333333333335
857,Atrazine,1998-01,1998,0.0
858,Atrazine,1998-02,1998,0.0
859,Atrazine,1998-03,1998,0.0
860,Atrazine,1998-04,1998,0.0
861,Atrazine,1998-05,1998,0.0
862,Atrazine,1998-06,1998,0.0
863,Atrazine,1998-07,1998,0.0
864,Atrazine,1998-08,1998,0.0
865,Atrazine,1998-09,1998,0.0
866,Atrazine,1998-10,1998,0.0
867,Atrazine,1998-11,1998,0.0
868,Atrazine,1998-12,1998,0.0
869,Atrazine,1999-05,1999,0.05
870,Atrazine,1999-07,1999,0.03
871,Atrazine,2000-01,2000,0.043333333333333335
872,Atrazine,2000-02,2000,0.03
873,Atrazine,2000-03,2000,0.056666666666666664
874,Atrazine,2000-04,2000,0.03533333333333334
875,Atrazine,2000-05,2000,0.04266666666666666
876,Atrazine,2000-06,2000,0.03533333333333334
877,Atrazine,2001-01,2001,0.041999999999999996
878,Atrazine,2001-02,2001,0.01916666666666667
879,Atrazine,2001-03,2001,0.030833333333333334
880,Atrazine,2001-04,2001,0.010266666666666669
881,Atrazine,2001-05,2001,0.014615384615384615
882,Atrazine,2001-06,2001,0.014666666666666663
883,Atrazine,2002-03,2002,0.0
884,Atrazine,2002-05,2002,0.0
885,Atrazine,2002-08,2002,0.0
886,Atrazine,2002-09,2002,0.0
887,Atrazine,2002-10,2002,0.0
888,Atrazine,2002-11,2002,0.0
889,Atrazine,2002-12,2002,0.0
890,Atrazine,2003-01,2003,0.0
891,Atrazine,2003-02,2003,0.0
892,Atrazine,2003-03,2003,0.0
893,Atrazine,2004-07,2004,0.05985714285714285
894,Atrazine,2005-01,2005,0.05973333333333333
895,Atrazine,2005-02,2005,0.005846153846153846
896,Atrazine,2005-03,2005,0.005545454545454545
897,Atrazine,2005-04,2005,0.014300000000000002
898,Atrazine,2005-05,2005,0.06361111111111112
899,Atrazine,2005-06,2005,0.048047619047619054
900,Atrazine,2005-07,2005,0.11300000000000002
901,Atrazine,2005-08,2005,0.09328571428571428
902,Atrazine,2005-09,2005,0.14052380952380958
903,Atrazine,2006-01,2006,0.09843749999999998
904,Atrazine,2006-02,2006,0.13015000000000004
905,Atrazine,2006-03,2006,0.13811111111111116
906,Atrazine,2006-04,2006,0.11355555555555556
907,Atrazine,2006-05,2006,0.12363636363636364
908,Atrazine,2006-06,2006,0.13876190476190478
909,Atrazine,2006-07,2006,0.133
910,Atrazine,2006-08,2006,0.17700000000000002
911,Atrazine,2006-09,2006,0.20966666666666664
912,Atrazine,2006-10,2006,0.14200000000000002
913,Atrazine,2006-11,2006,0.14414285714285716
914,Atrazine,2006-12,2006,0.19605555555555554
915,Atrazine,2007-01,2007,0.09995238095238096
916,Atrazine,2007-02,2007,0.14446666666666666
917,Atrazine,2007-03,2007,0.0874761904761905
918,Atrazine,2007-04,2007,0.06357894736842107
919,Atrazine,2007-05,2007,0.06938888888888892
920,Atrazine,2007-06,2007,0.06038888888888891
921,Atrazine,2007-07,2007,0.06519047619047622
922,Atrazine,2007-08,2007,0.060000000000000026
923,Atrazine,2007-09,2007,0.060000000000000026
924,Atrazine,2007-10,2007,0.06343750000000002
925,Atrazine,2007-11,2007,0.060000000000000026
926,Atrazine,2007-12,2007,0.060000000000000026
927,Atrazine,2008-01,2008,0.5
928,Atrazine,2008-02,2008,0.5
929,Atrazine,2008-03,2008,0.5
930,Atrazine,2008-04,2008,0.5
931,Atrazine,2008-05,2008,0.5
932,Atrazine,2008-06,2008,0.5
933,Atrazine,2008-07,2008,0.5
934,Atrazine,2008-08,2008,0.5
935,Atrazine,2008-09,2008,0.5
936,Atrazine,2008-10,2008,0.5
937,Atrazine,2008-11,2008,0.5
938,Atrazine,2008-12,2008,0.5
939,Atrazine,2009-01,2009,0.5
940,Atrazine,2009-02,2009,0.5
941,Atrazine,2009-03,2009,0.5
942,Atrazine,2009-04,2009,0.5
943,Atrazine,2009-05,2009,0.5
944,Atrazine,2009-06,2009,0.5
945,Atrazine,2009-07,2009,0.46249999999999997
946,Atrazine,2009-08,2009,0.5
947,Atrazine,2009-09,2009,0.5
948,Atrazine,2009-10,2009,0.5
949,Atrazine,2009-11,2009,0.5
950,Atrazine,2010-01,2010,0.5
951,Atrazine,2010-02,2010,0.5
952,Atrazine,2010-03,2010,0.5
953,Atrazine,2010-04,2010,0.5
954,Atrazine,2010-05,2010,0.5
955,Atrazine,2010-06,2010,0.5
956,Atrazine,2010-07,2010,0.5
957,Atrazine,2010-08,2010,0.5
958,Atrazine,2010-09,2010,0.5
959,Atrazine,2010-10,2010,0.5
960,Atrazine,2010-11,2010,0.5
961,Atrazine,2010-12,2010,0.5
962,Atrazine,2012-01,2012,0.0
963,Atrazine,2012-02,2012,0.0
964,Atrazine,2012-03,2012,0.0
965,Atrazine,2012-04,2012,0.0
966,Atrazine,2012-05,2012,0.0
967,Atrazine,2012-06,2012,0.0
968,Atrazine,2012-07,2012,0.0
969,Atrazine,2012-08,2012,0.0
970,Atrazine,2012-09,2012,0.0
971,Atrazine,2012-10,2012,0.0
972,Atrazine,2012-11,2012,0.0
973,Atrazine,2012-12,2012,0.0
974,Atrazine,2013-01,2013,0.0
975,Atrazine,2013-02,2013,0.0
976,Atrazine,2013-03,2013,0.0
977,Atrazine,2013-04,2013,0.0
978,Atrazine,2013-05,2013,0.0
979,Atrazine,2013-06,2013,0.0
980,Atrazine,2013-07,2013,0.0
981,Atrazine,2013-08,2013,0.0
982,Atrazine,2013-09,2013,0.0
983,Atrazine,2013-10,2013,0.0
984,Atrazine,2013-11,2013,0.0
985,Atrazine,2013-12,2013,0.0
986,Atrazine,2014-01,2014,0.006062499999999999
987,Atrazine,2014-02,2014,0.20800000000000002
988,Atrazine,2014-03,2014,0.032381818181818185
989,Atrazine,2014-04,2014,0.012529411764705883
990,Atrazine,2014-05,2014,0.0
991,Atrazine,2014-06,2014,0.0
992,Atrazine,2014-07,2014,0.0
993,Atrazine,2014-08,2014,0.0
994,Atrazine,2014-09,2014,0.0
995,Atrazine,2014-10,2014,0.0
996,Atrazine,2014-11,2014,0.0
997,Atrazine,2014-12,2014,0.0
998,Atrazine,2015-01,2015,0.0
999,Atrazine,2015-02,2015,0.0
1000,Atrazine,2015-03,2015,0.0
1001,Atrazine,2015-04,2015,0.0
1002,Atrazine,2015-05,2015,0.0
1003,Atrazine,2015-06,2015,0.0
1004,Atrazine,2015-07,2015,0.0
1005,Atrazine,2015-08,2015,0.0
1006,Atrazine,2015-09,2015,0.0
1007,Atrazine,2015-10,2015,0.0
1008,Atrazine,2015-11,2015,0.0
1009,Atrazine,2015-12,2015,0.0
1010,Atrazine,2016-01,2016,0.0
1011,Atrazine,2016-02,2016,0.0
1012,Atrazine,2016-03,2016,0.0
1013,Atrazine,2016-04,2016,0.0
1014,Atrazine,2016-05,2016,0.0
1015,Atrazine,2016-06,2016,0.0
1016,Atrazine,2016-07,2016,0.0
1017,Atrazine,2016-08,2016,0.0
1018,Atrazine,2016-09,2016,0.0
1019,Atrazine,2016-10,2016,0.0
1020,Atrazine,2016-11,2016,0.0
1021,Atrazine,2016-12,2016,0.0
1022,Barium,2008-01,2008,15.485555555555557
1023,Barium,2008-02,2008,16.3625
1024,Barium,2008-04,2008,19.95555555555556
1025,Barium,2008-05,2008,25.2
1026,Barium,2008-06,2008,32.94
1027,Barium,2008-09,2008,31.727272727272727
1028,Barium,2008-10,2008,24.636363636363637
1029,Barium,2008-11,2008,28.2
1030,Barium,2008-12,2008,23.8
1031,Barium,2009-04,2009,53.81818181818182
1032,Barium,2009-05,2009,41.90909090909091
1033,Barium,2009-09,2009,65.66666666666667
1034,Barium,2012-08,2012,21.5
1035,Barium,2012-10,2012,29.636363636363637
1036,Barium,2012-11,2012,26.333333333333332
1037,Benzo(a)anthracene,2008-01,2008,0.0035
1038,Benzo(a)anthracene,2008-02,2008,0.003505
1039,Benzo(a)anthracene,2008-03,2008,0.00471
1040,Benzo(a)anthracene,2008-05,2008,0.0035
1041,Benzo(a)anthracene,2008-06,2008,0.0035
1042,Benzo(a)anthracene,2008-07,2008,0.004051428571428572
1043,Benzo(a)anthracene,2008-08,2008,0.0035
1044,Benzo(a)anthracene,2008-09,2008,0.0035
1045,Benzo(a)anthracene,2008-10,2008,0.003645
1046,Benzo(a)anthracene,2008-11,2008,0.0036249999999999998
1047,Benzo(a)anthracene,2009-01,2009,0.0035
1048,Benzo(a)anthracene,2009-02,2009,0.0035
1049,Benzo(a)anthracene,2009-03,2009,0.0035
