id,chemical,year,location,value
544,Acenaphthene,2009-03,Boonsri,0.0030000000000000005
545,Acenaphthene,2009-03,Kohsoom,0.003
546,Acenaphthene,2009-04,Boonsri,0.0030000000000000005
547,Acenaphthene,2009-05,Boonsri,0.0030000000000000005
548,Acenaphthene,2009-05,Kohsoom,0.003
549,Acenaphthene,2009-06,Boonsri,0.0030000000000000005
550,Acenaphthene,2009-06,Kohsoom,0.003
551,Acenaphthene,2009-07,Boonsri,0.0030000000000000005
552,Acenaphthene,2009-07,Kohsoom,0.003
553,Acenaphthene,2009-08,Boonsri,0.0030000000000000005
554,Acenaphthene,2009-08,Kohsoom,0.003
555,Acenaphthene,2009-09,Boonsri,0.0030000000000000005
556,Acenaphthene,2009-09,Kohsoom,0.003
557,Acenaphthene,2009-10,Boonsri,0.0030000000000000005
558,Acenaphthene,2009-10,Kohsoom,0.003
559,Acenaphthene,2009-11,Boonsri,0.0030000000000000005
560,Acenaphthene,2009-11,Kohsoom,0.003
561,Acenaphthene,2009-12,Boonsri,0.0030000000000000005
562,Acenaphthylene,2008-01,Boonsri,0.004
563,Acenaphthylene,2008-02,Boonsri,0.004
564,Acenaphthylene,2008-02,Kohsoom,0.004
565,Acenaphthylene,2008-03,Boonsri,0.004
566,Acenaphthylene,2008-03,Kohsoom,0.004
567,Acenaphthylene,2008-05,Kohsoom,0.004
568,Acenaphthylene,2008-06,Boonsri,0.004
569,Acenaphthylene,2008-06,Kohsoom,0.004
570,Acenaphthylene,2008-07,Boonsri,0.004
571,Acenaphthylene,2008-07,Kohsoom,0.004
572,Acenaphthylene,2008-08,Boonsri,0.004
573,Acenaphthylene,2008-09,Boonsri,0.004
574,Acenaphthylene,2008-09,Kohsoom,0.004
575,Acenaphthylene,2008-10,Boonsri,0.004
576,Acenaphthylene,2008-10,Kohsoom,0.004
577,Acenaphthylene,2008-11,Boonsri,0.004
578,Acenaphthylene,2008-11,Kohsoom,0.004
579,Acenaphthylene,2009-01,Boonsri,0.004
580,Acenaphthylene,2009-02,Boonsri,0.004
581,Acenaphthylene,2009-03,Boonsri,0.004
582,Acenaphthylene,2009-03,Kohsoom,0.004
583,Acenaphthylene,2009-04,Boonsri,0.004
584,Acenaphthylene,2009-05,Boonsri,0.004
585,Acenaphthylene,2009-05,Kohsoom,0.004
586,Acenaphthylene,2009-06,Boonsri,0.004
587,Acenaphthylene,2009-06,Kohsoom,0.004
588,Acenaphthylene,2009-07,Boonsri,0.004
589,Acenaphthylene,2009-07,Kohsoom,0.004
590,Acenaphthylene,2009-08,Boonsri,0.004
591,Acenaphthylene,2009-08,Kohsoom,0.004
592,Acenaphthylene,2009-09,Boonsri,0.004
593,Acenaphthylene,2009-09,Kohsoom,0.004
594,Acenaphthylene,2009-10,Boonsri,0.004
595,Acenaphthylene,2009-10,Kohsoom,0.004
596,Acenaphthylene,2009-11,Boonsri,0.004
597,Acenaphthylene,2009-11,Kohsoom,0.004
598,Acenaphthylene,2009-12,Boonsri,0.004
599,Alachlor,2005-05,Boonsri,0.05425
600,Alachlor,2005-05,Busarakhan,0.0
601,Alachlor,2005-05,Chai,0.011000000000000001
602,Alachlor,2005-05,Kannika,0.0
603,Alachlor,2005-05,Kohsoom,0.0
604,Alachlor,2005-05,Sakda,0.0
605,Alachlor,2005-05,Somchair,0.0
606,Alachlor,2005-07,Boonsri,0.024499999999999997
607,Alachlor,2005-07,Busarakhan,0.0
608,Alachlor,2005-07,Chai,0.010833333333333334
609,Alachlor,2005-07,Kannika,0.010333333333333333
610,Alachlor,2005-07,Kohsoom,0.0
611,Alachlor,2005-07,Sakda,0.0
612,Alachlor,2005-07,Somchair,0.0
613,Alachlor,2005-08,Boonsri,0.2735
614,Alachlor,2005-08,Busarakhan,0.0
615,Alachlor,2005-08,Chai,0.034
616,Alachlor,2005-08,Kannika,0.22233333333333336
617,Alachlor,2005-08,Kohsoom,0.43799999999999994
618,Alachlor,2005-08,Sakda,0.20333333333333337
619,Alachlor,2005-08,Somchair,0.0
620,Alachlor,2005-09,Boonsri,0.028
621,Alachlor,2005-09,Busarakhan,0.475
622,Alachlor,2005-09,Chai,0.3540000000000001
623,Alachlor,2005-09,Kannika,0.49933333333333335
624,Alachlor,2005-09,Kohsoom,0.042
625,Alachlor,2005-09,Sakda,0.112
626,Alachlor,2005-09,Somchair,0.465
627,Alachlor,2006-01,Boonsri,0.09383333333333334
628,Alachlor,2006-01,Kohsoom,0.146
629,Alachlor,2006-02,Boonsri,0.11416666666666668
630,Alachlor,2006-02,Busarakhan,0.198
631,Alachlor,2006-02,Chai,0.17266666666666663
632,Alachlor,2006-02,Kannika,0.20866666666666667
633,Alachlor,2006-02,Kohsoom,0.39799999999999996
634,Alachlor,2006-02,Sakda,0.149
635,Alachlor,2006-02,Somchair,0.133
636,Alachlor,2006-03,Boonsri,0.3063333333333334
637,Alachlor,2006-03,Busarakhan,0.125
638,Alachlor,2006-03,Chai,0.39160000000000006
639,Alachlor,2006-03,Kannika,0.3933333333333333
640,Alachlor,2006-03,Kohsoom,0.574
641,Alachlor,2006-03,Sakda,0.113
642,Alachlor,2006-03,Somchair,0.389
643,Alachlor,2006-04,Boonsri,0.20179999999999998
644,Alachlor,2006-04,Busarakhan,0.11599999999999999
645,Alachlor,2006-04,Chai,0.16183333333333336
646,Alachlor,2006-04,Kannika,0.224
647,Alachlor,2006-04,Kohsoom,0.376
648,Alachlor,2006-04,Sakda,0.29400000000000004
649,Alachlor,2006-04,Somchair,0.156
650,Alachlor,2006-05,Boonsri,0.17316666666666666
651,Alachlor,2006-05,Kannika,0.112
652,Alachlor,2006-05,Kohsoom,0.161
653,Alachlor,2006-05,Sakda,0.11800000000000001
654,Alachlor,2006-05,Somchair,0.13
655,Alachlor,2006-06,Boonsri,0.6206666666666667
656,Alachlor,2006-06,Busarakhan,0.079
657,Alachlor,2006-06,Chai,0.27299999999999996
658,Alachlor,2006-06,Kannika,0.09500000000000001
659,Alachlor,2006-06,Kohsoom,0.262
660,Alachlor,2006-06,Sakda,0.37033333333333335
661,Alachlor,2006-06,Somchair,0.111
662,Alachlor,2006-07,Boonsri,0.27633333333333326
663,Alachlor,2006-07,Busarakhan,0.13699999999999998
664,Alachlor,2006-07,Chai,0.2808333333333333
665,Alachlor,2006-07,Kannika,0.19299999999999998
666,Alachlor,2006-07,Kohsoom,0.212
667,Alachlor,2006-07,Sakda,0.19833333333333333
668,Alachlor,2006-07,Somchair,0.098
669,Alachlor,2006-08,Boonsri,0.45566666666666666
670,Alachlor,2006-08,Busarakhan,0.136
671,Alachlor,2006-08,Chai,0.07983333333333335
672,Alachlor,2006-08,Kannika,0.2173333333333333
673,Alachlor,2006-08,Kohsoom,0.09300000000000001
674,Alachlor,2006-08,Sakda,0.12266666666666669
675,Alachlor,2006-08,Somchair,0.078
676,Alachlor,2006-09,Boonsri,0.355
677,Alachlor,2006-09,Busarakhan,0.237
678,Alachlor,2006-09,Chai,0.13466666666666668
679,Alachlor,2006-09,Kannika,0.317
680,Alachlor,2006-09,Kohsoom,0.409
681,Alachlor,2006-09,Sakda,0.26266666666666666
682,Alachlor,2006-09,Somchair,0.11599999999999999
683,Alachlor,2006-10,Boonsri,0.23099999999999998
684,Alachlor,2006-10,Busarakhan,0.162
685,Alachlor,2006-10,Chai,0.07666666666666666
686,Alachlor,2006-10,Kannika,0.18766666666666668
687,Alachlor,2006-10,Kohsoom,0.5660000000000001
688,Alachlor,2006-10,Sakda,0.13100000000000003
689,Alachlor,2006-10,Somchair,0.09
690,Alachlor,2006-11,Boonsri,0.3113333333333333
691,Alachlor,2006-11,Busarakhan,0.147
692,Alachlor,2006-11,Chai,0.09216666666666666
693,Alachlor,2006-11,Kannika,0.11133333333333333
694,Alachlor,2006-11,Kohsoom,0.107
695,Alachlor,2006-11,Sakda,0.34800000000000003
696,Alachlor,2006-11,Somchair,0.086
697,Alachlor,2006-12,Boonsri,0.13933333333333334
698,Alachlor,2006-12,Busarakhan,0.198
699,Alachlor,2006-12,Chai,0.22383333333333333
700,Alachlor,2006-12,Kannika,0.06533333333333334
701,Alachlor,2006-12,Kohsoom,0.16699999999999998
702,Alachlor,2006-12,Sakda,0.074
703,Alachlor,2006-12,Somchair,0.132
704,Alachlor,2007-01,Boonsri,0.16633333333333333
705,Alachlor,2007-01,Busarakhan,0.043
706,Alachlor,2007-01,Chai,0.05983333333333333
707,Alachlor,2007-01,Kannika,0.11133333333333334
708,Alachlor,2007-01,Kohsoom,0.034
709,Alachlor,2007-01,Sakda,0.050333333333333334
710,Alachlor,2007-01,Somchair,0.053
711,Alachlor,2007-02,Boonsri,0.19933333333333333
712,Alachlor,2007-02,Busarakhan,0.083
713,Alachlor,2007-02,Chai,0.081
714,Alachlor,2007-02,Kannika,0.11466666666666665
715,Alachlor,2007-02,Kohsoom,0.115
716,Alachlor,2007-02,Sakda,0.06533333333333334
717,Alachlor,2007-02,Somchair,0.052000000000000005
718,Alachlor,2007-03,Boonsri,0.16466666666666668
719,Alachlor,2007-03,Busarakhan,0.021
720,Alachlor,2007-03,Chai,0.07250000000000001
721,Alachlor,2007-03,Kannika,0.04633333333333333
722,Alachlor,2007-03,Kohsoom,0.349
723,Alachlor,2007-03,Sakda,0.09933333333333334
724,Alachlor,2007-03,Somchair,0.015
725,Alachlor,2007-04,Boonsri,0.1565
726,Alachlor,2007-04,Busarakhan,0.05
727,Alachlor,2007-04,Chai,0.09466666666666666
728,Alachlor,2007-04,Kannika,0.129
729,Alachlor,2007-04,Kohsoom,0.078
730,Alachlor,2007-04,Sakda,0.207
731,Alachlor,2007-04,Somchair,0.051
732,Alachlor,2007-05,Boonsri,0.17266666666666666
733,Alachlor,2007-05,Busarakhan,0.033
734,Alachlor,2007-05,Chai,0.04766666666666667
735,Alachlor,2007-05,Kannika,0.37966666666666665
736,Alachlor,2007-05,Kohsoom,0.069
737,Alachlor,2007-05,Sakda,0.17200000000000001
738,Alachlor,2007-05,Somchair,0.049
739,Alachlor,2007-06,Boonsri,0.0595
740,Alachlor,2007-06,Busarakhan,0.018000000000000002
741,Alachlor,2007-06,Chai,0.05466666666666666
742,Alachlor,2007-06,Kannika,0.01633333333333333
743,Alachlor,2007-06,Kohsoom,0.006
744,Alachlor,2007-06,Sakda,0.006999999999999999
745,Alachlor,2007-06,Somchair,0.027999999999999997
746,Alachlor,2007-07,Boonsri,0.03883333333333334
747,Alachlor,2007-07,Busarakhan,0.026000000000000002
748,Alachlor,2007-07,Chai,0.028666666666666663
749,Alachlor,2007-07,Kannika,0.051333333333333335
750,Alachlor,2007-07,Kohsoom,0.035
751,Alachlor,2007-07,Sakda,0.07666666666666667
752,Alachlor,2007-07,Somchair,0.11699999999999999
753,Alachlor,2007-08,Boonsri,0.025000000000000005
754,Alachlor,2007-08,Busarakhan,0.061
755,Alachlor,2007-08,Chai,0.036000000000000004
756,Alachlor,2007-08,Kannika,0.048666666666666664
757,Alachlor,2007-08,Kohsoom,0.11
758,Alachlor,2007-08,Sakda,0.050666666666666665
759,Alachlor,2007-08,Somchair,0.071
760,Alachlor,2007-09,Boonsri,0.04533333333333334
761,Alachlor,2007-09,Busarakhan,0.105
762,Alachlor,2007-09,Chai,0.06816666666666667
763,Alachlor,2007-09,Kannika,0.10333333333333333
764,Alachlor,2007-09,Kohsoom,0.051
765,Alachlor,2007-09,Sakda,0.09000000000000001
766,Alachlor,2007-09,Somchair,0.08199999999999999
767,Alachlor,2007-10,Boonsri,0.065
768,Alachlor,2007-10,Busarakhan,0.124
769,Alachlor,2007-10,Chai,0.06333333333333334
770,Alachlor,2007-10,Kannika,0.079
771,Alachlor,2007-10,Kohsoom,0.07
772,Alachlor,2007-10,Sakda,0.11233333333333333
773,Alachlor,2007-10,Somchair,0.08199999999999999
774,Alachlor,2007-11,Boonsri,0.054
775,Alachlor,2007-11,Busarakhan,0.019
776,Alachlor,2007-11,Chai,0.035666666666666666
777,Alachlor,2007-11,Kannika,0.059000000000000004
778,Alachlor,2007-11,Kohsoom,0.034
779,Alachlor,2007-11,Sakda,0.118
780,Alachlor,2007-11,Somchair,0.008
781,Alachlor,2007-12,Boonsri,0.049999999999999996
782,Alachlor,2007-12,Busarakhan,0.015
783,Alachlor,2007-12,Chai,0.034666666666666665
784,Alachlor,2007-12,Kannika,0.024000000000000004
785,Alachlor,2007-12,Kohsoom,0.077
786,Alachlor,2007-12,Sakda,0.03266666666666667
787,Alachlor,2007-12,Somchair,0.017
788,Alachlor,2009-09,Busarakhan,0.025
789,Alachlor,2009-09,Chai,0.025
790,Alachlor,2009-09,Kannika,0.025
791,Alachlor,2009-09,Sakda,0.025
792,Alachlor,2009-09,Somchair,0.025
793,Alachlor,2009-10,Busarakhan,0.025
794,Alachlor,2009-10,Chai,0.025000000000000005
795,Alachlor,2009-10,Somchair,0.025
796,Alachlor,2009-11,Kannika,0.025
797,Aldrin,2005-01,Boonsri,0.0
798,Aldrin,2005-01,Busarakhan,0.0
799,Aldrin,2005-01,Chai,0.0
800,Aldrin,2005-01,Kannika,0.0
801,Aldrin,2005-01,Kohsoom,0.0
802,Aldrin,2005-01,Sakda,0.0
803,Aldrin,2005-01,Somchair,0.0
804,Aldrin,2005-02,Boonsri,0.0
805,Aldrin,2005-02,Busarakhan,0.0
806,Aldrin,2005-02,Chai,0.0016666666666666668
807,Aldrin,2005-02,Kohsoom,0.0
808,Aldrin,2005-02,Somchair,0.0
809,Aldrin,2005-03,Boonsri,0.0
810,Aldrin,2005-03,Busarakhan,0.0
811,Aldrin,2005-03,Chai,0.0
812,Aldrin,2005-03,Kannika,0.0
813,Aldrin,2005-03,Kohsoom,0.0
814,Aldrin,2005-03,Sakda,0.0
815,Aldrin,2005-03,Somchair,0.0
816,Aldrin,2005-04,Boonsri,0.009666666666666667
817,Aldrin,2005-04,Busarakhan,0.132
818,Aldrin,2005-04,Chai,0.0
819,Aldrin,2005-04,Kannika,0.04766666666666667
820,Aldrin,2005-04,Kohsoom,0.0
821,Aldrin,2005-04,Sakda,0.07466666666666667
822,Aldrin,2005-04,Somchair,0.0
823,Aldrin,2005-05,Boonsri,0.0
824,Aldrin,2005-05,Busarakhan,0.0
825,Aldrin,2005-05,Chai,0.0
826,Aldrin,2005-05,Kannika,0.0
827,Aldrin,2005-05,Kohsoom,0.0
828,Aldrin,2005-05,Sakda,0.0
829,Aldrin,2005-05,Somchair,0.0
830,Aldrin,2005-06,Boonsri,0.0
831,Aldrin,2005-06,Busarakhan,0.0
832,Aldrin,2005-06,Chai,0.0
833,Aldrin,2005-06,Kannika,0.0
834,Aldrin,2005-06,Sakda,0.016333333333333335
835,Aldrin,2005-06,Somchair,0.0
836,Aldrin,2005-07,Boonsri,0.01966666666666667
837,Aldrin,2005-07,Busarakhan,0.0
838,Aldrin,2005-07,Chai,0.057666666666666665
839,Aldrin,2005-07,Kannika,0.0030000000000000005
840,Aldrin,2005-07,Kohsoom,0.0
841,Aldrin,2005-07,Sakda,0.0
842,Aldrin,2005-07,Somchair,0.284
843,Aldrin,2005-08,Boonsri,0.0
844,Aldrin,2005-08,Busarakhan,0.0
845,Aldrin,2005-08,Chai,0.0
846,Aldrin,2005-08,Kannika,0.0
847,Aldrin,2005-08,Kohsoom,0.0
848,Aldrin,2005-08,Sakda,0.061
849,Aldrin,2005-08,Somchair,0.0
850,Aldrin,2005-09,Boonsri,0.028833333333333332
851,Aldrin,2005-09,Busarakhan,0.0
852,Aldrin,2005-09,Chai,0.0
853,Aldrin,2005-09,Kannika,0.005666666666666667
854,Aldrin,2005-09,Kohsoom,0.0
855,Aldrin,2005-09,Sakda,0.0
856,Aldrin,2005-09,Somchair,0.0
857,Aldrin,2005-10,Busarakhan,0.19899999999999998
858,Aldrin,2005-10,Chai,0.06099999999999999
859,Aldrin,2005-10,Somchair,0.10400000000000001
860,Aldrin,2005-11,Boonsri,0.032
861,Aldrin,2005-11,Chai,0.0
862,Aldrin,2005-12,Chai,0.105
863,Aldrin,2005-12,Sakda,0.06733333333333333
864,Aldrin,2006-01,Boonsri,0.028500000000000004
865,Aldrin,2006-01,Sakda,0.0375
866,Aldrin,2006-02,Boonsri,0.08233333333333333
867,Aldrin,2006-02,Busarakhan,0.115
868,Aldrin,2006-02,Chai,0.127
869,Aldrin,2006-02,Kannika,0.028000000000000004
870,Aldrin,2006-02,Kohsoom,0.161
871,Aldrin,2006-02,Sakda,0.05600000000000001
872,Aldrin,2006-02,Somchair,0.084
873,Aldrin,2006-03,Boonsri,0.24833333333333338
874,Aldrin,2006-03,Busarakhan,0.15
875,Aldrin,2006-03,Chai,0.27275
876,Aldrin,2006-03,Kohsoom,0.231
877,Aldrin,2006-03,Somchair,0.309
878,Aldrin,2006-04,Boonsri,0.177
879,Aldrin,2006-04,Busarakhan,0.13699999999999998
880,Aldrin,2006-04,Chai,0.12116666666666666
881,Aldrin,2006-04,Kannika,0.303
882,Aldrin,2006-04,Kohsoom,0.01
883,Aldrin,2006-04,Sakda,0.21266666666666664
884,Aldrin,2006-04,Somchair,0.175
885,Aldrin,2006-05,Kannika,0.083
886,Aldrin,2006-06,Boonsri,0.07200000000000001
887,Aldrin,2006-06,Busarakhan,0.018000000000000002
888,Aldrin,2006-06,Chai,0.07083333333333333
889,Aldrin,2006-06,Kannika,0.032
890,Aldrin,2006-06,Kohsoom,0.086
891,Aldrin,2006-06,Sakda,0.17866666666666667
892,Aldrin,2006-06,Somchair,0.257
893,Aldrin,2006-07,Boonsri,0.07583333333333332
894,Aldrin,2006-07,Busarakhan,0.063
895,Aldrin,2006-07,Chai,0.06333333333333334
896,Aldrin,2006-07,Kannika,0.10033333333333333
897,Aldrin,2006-07,Kohsoom,0.10800000000000001
898,Aldrin,2006-07,Sakda,0.13066666666666668
899,Aldrin,2006-07,Somchair,0.022000000000000002
900,Aldrin,2006-08,Boonsri,0.1355
901,Aldrin,2006-08,Busarakhan,0.039
902,Aldrin,2006-08,Chai,0.04833333333333334
903,Aldrin,2006-08,Kannika,0.036333333333333336
904,Aldrin,2006-08,Kohsoom,0.02
905,Aldrin,2006-08,Sakda,0.035333333333333335
906,Aldrin,2006-08,Somchair,0.018000000000000002
907,Aldrin,2006-09,Boonsri,0.08900000000000001
908,Aldrin,2006-09,Busarakhan,0.075
909,Aldrin,2006-09,Chai,0.053833333333333344
910,Aldrin,2006-09,Kannika,0.09900000000000002
911,Aldrin,2006-09,Kohsoom,0.221
912,Aldrin,2006-09,Sakda,0.061
913,Aldrin,2006-09,Somchair,0.019
914,Aldrin,2006-10,Boonsri,0.06725
915,Aldrin,2006-10,Busarakhan,0.057999999999999996
916,Aldrin,2006-10,Chai,0.024333333333333332
917,Aldrin,2006-10,Kannika,0.02366666666666667
918,Aldrin,2006-10,Kohsoom,0.183
919,Aldrin,2006-10,Sakda,0.05733333333333334
920,Aldrin,2006-10,Somchair,0.033
921,Aldrin,2006-11,Boonsri,0.18333333333333335
922,Aldrin,2006-11,Busarakhan,0.071
923,Aldrin,2006-11,Chai,0.039666666666666676
924,Aldrin,2006-11,Kannika,0.12266666666666666
925,Aldrin,2006-11,Kohsoom,0.05
926,Aldrin,2006-11,Sakda,0.127
927,Aldrin,2006-11,Somchair,0.037000000000000005
928,Aldrin,2006-12,Boonsri,0.017666666666666667
929,Aldrin,2006-12,Busarakhan,0.336
930,Aldrin,2006-12,Chai,0.1065
931,Aldrin,2006-12,Kannika,0.02866666666666667
932,Aldrin,2006-12,Kohsoom,0.025
933,Aldrin,2006-12,Sakda,0.036333333333333336
934,Aldrin,2006-12,Somchair,0.16899999999999998
935,Aldrin,2007-01,Boonsri,0.030333333333333334
936,Aldrin,2007-01,Busarakhan,0.019
937,Aldrin,2007-01,Chai,0.06633333333333334
938,Aldrin,2007-01,Kannika,0.28600000000000003
939,Aldrin,2007-01,Kohsoom,0.018000000000000002
940,Aldrin,2007-01,Sakda,0.242
941,Aldrin,2007-01,Somchair,0.037000000000000005
942,Aldrin,2007-02,Boonsri,0.142
943,Aldrin,2007-02,Busarakhan,0.005
944,Aldrin,2007-02,Chai,0.024999999999999998
945,Aldrin,2007-02,Kannika,0.01
946,Aldrin,2007-02,Kohsoom,0.08900000000000001
947,Aldrin,2007-02,Sakda,0.013333333333333336
948,Aldrin,2007-02,Somchair,0.005
949,Aldrin,2007-03,Boonsri,0.03366666666666667
950,Aldrin,2007-03,Busarakhan,0.032
951,Aldrin,2007-03,Chai,0.0065
952,Aldrin,2007-03,Kannika,0.021666666666666667
953,Aldrin,2007-03,Kohsoom,0.102
954,Aldrin,2007-03,Sakda,0.018
955,Aldrin,2007-03,Somchair,0.01
956,Aldrin,2007-04,Boonsri,0.029
957,Aldrin,2007-04,Busarakhan,0.005
958,Aldrin,2007-04,Chai,0.008
959,Aldrin,2007-04,Kannika,0.018
960,Aldrin,2007-04,Kohsoom,0.01
961,Aldrin,2007-04,Sakda,0.014
962,Aldrin,2007-04,Somchair,0.005
963,Aldrin,2007-05,Boonsri,0.030666666666666672
964,Aldrin,2007-05,Busarakhan,0.005
965,Aldrin,2007-05,Chai,0.007500000000000001
966,Aldrin,2007-05,Kannika,0.05166666666666667
967,Aldrin,2007-05,Kohsoom,0.015
968,Aldrin,2007-05,Sakda,0.010666666666666666
969,Aldrin,2007-05,Somchair,0.008
970,Aldrin,2007-06,Boonsri,0.0075
971,Aldrin,2007-06,Busarakhan,0.005
972,Aldrin,2007-06,Chai,0.005
973,Aldrin,2007-06,Kannika,0.009333333333333334
974,Aldrin,2007-06,Kohsoom,0.005
975,Aldrin,2007-06,Sakda,0.007333333333333333
976,Aldrin,2007-06,Somchair,0.005
977,Aldrin,2007-07,Boonsri,0.005666666666666667
978,Aldrin,2007-07,Busarakhan,0.013999999999999999
979,Aldrin,2007-07,Chai,0.012666666666666666
980,Aldrin,2007-07,Kannika,0.013666666666666667
981,Aldrin,2007-07,Kohsoom,0.009000000000000001
982,Aldrin,2007-07,Sakda,0.012333333333333335
983,Aldrin,2007-07,Somchair,0.03
984,Aldrin,2007-08,Boonsri,0.007666666666666668
985,Aldrin,2007-08,Busarakhan,0.017
986,Aldrin,2007-08,Chai,0.0135
987,Aldrin,2007-08,Kannika,0.012666666666666666
988,Aldrin,2007-08,Kohsoom,0.015
989,Aldrin,2007-08,Sakda,0.012666666666666668
990,Aldrin,2007-08,Somchair,0.019
991,Aldrin,2007-09,Boonsri,0.012333333333333335
992,Aldrin,2007-09,Busarakhan,0.009000000000000001
993,Aldrin,2007-09,Chai,0.015666666666666666
994,Aldrin,2007-09,Kannika,0.015
995,Aldrin,2007-09,Kohsoom,0.019
996,Aldrin,2007-09,Sakda,0.009333333333333334
997,Aldrin,2007-09,Somchair,0.01
998,Aldrin,2007-10,Boonsri,0.005
999,Aldrin,2007-10,Busarakhan,0.016
1000,Aldrin,2007-10,Chai,0.006333333333333333
1001,Aldrin,2007-10,Kannika,0.010666666666666666
1002,Aldrin,2007-10,Kohsoom,0.005
1003,Aldrin,2007-10,Sakda,0.008666666666666668
1004,Aldrin,2007-10,Somchair,0.006
1005,Aldrin,2007-11,Boonsri,0.012333333333333335
1006,Aldrin,2007-11,Busarakhan,0.005
1007,Aldrin,2007-11,Chai,0.0105
1008,Aldrin,2007-11,Kannika,0.02
1009,Aldrin,2007-11,Kohsoom,0.012
1010,Aldrin,2007-11,Sakda,0.009333333333333334
1011,Aldrin,2007-11,Somchair,0.005
1012,Aldrin,2007-12,Boonsri,0.015666666666666666
1013,Aldrin,2007-12,Busarakhan,0.013000000000000001
1014,Aldrin,2007-12,Chai,0.012000000000000002
1015,Aldrin,2007-12,Kannika,0.015666666666666666
1016,Aldrin,2007-12,Kohsoom,0.026000000000000002
1017,Aldrin,2007-12,Sakda,0.021666666666666667
1018,Aldrin,2007-12,Somchair,0.011000000000000001
1019,Aldrin,2008-01,Boonsri,0.025
1020,Aldrin,2008-02,Boonsri,0.025000000000000005
1021,Aldrin,2008-02,Kohsoom,0.025
1022,Aldrin,2008-03,Boonsri,0.025000000000000005
1023,Aldrin,2008-03,Kohsoom,0.025
1024,Aldrin,2008-05,Busarakhan,0.025
1025,Aldrin,2008-05,Kannika,0.025000000000000005
1026,Aldrin,2008-05,Kohsoom,0.025
1027,Aldrin,2008-05,Sakda,0.025000000000000005
1028,Aldrin,2008-05,Somchair,0.025
1029,Aldrin,2008-06,Boonsri,0.025000000000000005
1030,Aldrin,2008-06,Kohsoom,0.025
1031,Aldrin,2008-07,Boonsri,0.02885
1032,Aldrin,2008-07,Kohsoom,0.025
1033,Aldrin,2008-08,Boonsri,0.025000000000000005
1034,Aldrin,2008-08,Kohsoom,0.025
1035,Aldrin,2008-09,Boonsri,0.025
1036,Aldrin,2008-09,Kohsoom,0.025
1037,Aldrin,2008-10,Boonsri,0.025000000000000005
1038,Aldrin,2008-10,Kohsoom,0.025
1039,Aldrin,2008-11,Boonsri,0.025000000000000005
1040,Aldrin,2008-11,Kohsoom,0.025
1041,Aldrin,2009-01,Boonsri,0.001
1042,Aldrin,2009-02,Boonsri,0.001
1043,Aldrin,2009-03,Boonsri,0.001
1044,Aldrin,2009-03,Kohsoom,0.001
1045,Aldrin,2009-04,Boonsri,0.001
1046,Aldrin,2009-04,Kohsoom,0.001
1047,Aldrin,2009-05,Boonsri,0.001
1048,Aldrin,2009-05,Kohsoom,0.001
1049,Aldrin,2009-06,Boonsri,0.001
1050,Aldrin,2009-06,Kohsoom,0.001
1051,Aldrin,2009-07,Boonsri,0.001
1052,Aldrin,2009-07,Kohsoom,0.001
1053,Aldrin,2009-07,Tansanee,0.009000000000000001
1054,Aldrin,2009-08,Boonsri,0.001
1055,Aldrin,2009-08,Kohsoom,0.001
1056,Aldrin,2009-09,Boonsri,0.001
1057,Aldrin,2009-09,Busarakhan,0.018000000000000002
1058,Aldrin,2009-09,Chai,0.018000000000000002
1059,Aldrin,2009-09,Kannika,0.018000000000000002
1060,Aldrin,2009-09,Kohsoom,0.001
1061,Aldrin,2009-09,Sakda,0.018000000000000002
1062,Aldrin,2009-09,Somchair,0.018000000000000002
1063,Aldrin,2009-10,Boonsri,0.001
1064,Aldrin,2009-10,Busarakhan,0.018000000000000002
1065,Aldrin,2009-10,Chai,0.018000000000000002
1066,Aldrin,2009-10,Kohsoom,0.001
1067,Aldrin,2009-10,Somchair,0.018000000000000002
1068,Aldrin,2009-11,Boonsri,0.001
1069,Aldrin,2009-11,Kannika,0.018000000000000002
1070,Aldrin,2009-11,Kohsoom,0.001
1071,Aldrin,2009-12,Boonsri,0.001
1072,Aluminium,2008-05,Chai,42.199999999999996
1073,Aluminium,2008-05,Kannika,34.1
1074,Aluminium,2008-05,Sakda,42.666666666666664
1075,Aluminium,2008-10,Busarakhan,50.4
1076,Aluminium,2008-10,Chai,35.13333333333333
1077,Aluminium,2008-10,Kannika,32.5
1078,Aluminium,2008-10,Sakda,47.0
1079,Aluminium,2008-10,Somchair,69.3
1080,Aluminium,2009-04,Busarakhan,520.0
1081,Aluminium,2009-04,Chai,733.3333333333334
1082,Aluminium,2009-04,Kannika,366.6666666666667
1083,Aluminium,2009-04,Sakda,466.6666666666667
1084,Aluminium,2009-04,Somchair,690.0
1085,Aluminium,2009-05,Busarakhan,110.0
1086,Aluminium,2009-05,Chai,146.0
1087,Aluminium,2009-05,Kannika,148.0
1088,Aluminium,2009-05,Sakda,128.33333333333334
1089,Aluminium,2009-05,Somchair,180.0
1090,Aluminium,2009-06,Busarakhan,140.0
1091,Aluminium,2009-06,Chai,151.66666666666666
1092,Aluminium,2009-06,Kannika,169.33333333333334
1093,Aluminium,2009-06,Sakda,136.66666666666666
1094,Aluminium,2009-06,Somchair,175.0
1095,Aluminium,2009-07,Busarakhan,140.0
1096,Aluminium,2009-07,Kannika,209.66666666666666
1097,Aluminium,2009-07,Sakda,203.33333333333334
