id,chemical,date,value,year
561,Anionic active surfactants,2004-01,0.07208672086720867,2004
562,Anionic active surfactants,2004-02,0.0,2004
563,Anionic active surfactants,2004-03,0.2919602529358627,2004
564,Anionic active surfactants,2004-04,0.10442637759710931,2004
565,Anionic active surfactants,2004-05,0.0,2004
566,Anionic active surfactants,2004-06,0.0,2004
567,Anionic active surfactants,2004-07,0.0,2004
568,Anionic active surfactants,2004-08,0.0,2004
569,Anionic active surfactants,2004-09,0.021370499419279907,2004
570,Anionic active surfactants,2004-10,0.013317847464188926,2004
571,Anionic active surfactants,2004-11,0.03538211382113821,2004
572,Anionic active surfactants,2004-12,0.0,2004
573,Anionic active surfactants,2005-01,0.058536585365853655,2005
574,Anionic active surfactants,2005-02,0.11698978528246821,2005
575,Anionic active surfactants,2005-03,0.0616337591947348,2005
576,Anionic active surfactants,2005-04,0.059465737514518,2005
577,Anionic active surfactants,2005-05,0.05822686798296554,2005
578,Anionic active surfactants,2005-06,0.06039488966318234,2005
579,Anionic active surfactants,2005-07,0.058536585365853655,2005
580,Anionic active surfactants,2005-08,0.06272253491765688,2005
581,Anionic active surfactants,2005-09,0.09018970189701894,2005
582,Anionic active surfactants,2005-10,0.0939476061427281,2005
583,Anionic active surfactants,2005-11,0.12464920204757604,2005
584,Anionic active surfactants,2005-12,0.13600722673893403,2005
585,Anionic active surfactants,2006-01,0.10400127530687074,2006
586,Anionic active surfactants,2006-02,0.19441132189099664,2006
587,Anionic active surfactants,2006-03,0.13037553232675184,2006
588,Anionic active surfactants,2006-04,0.15586871424269796,2006
589,Anionic active surfactants,2006-05,0.13787413429689854,2006
590,Anionic active surfactants,2006-06,0.19560373381511592,2006
591,Anionic active surfactants,2006-07,0.36415112386417975,2006
592,Anionic active surfactants,2006-08,0.1049804275820536,2006
593,Anionic active surfactants,2006-09,0.06612466124661245,2006
594,Anionic active surfactants,2006-10,0.0776151761517615,2006
595,Anionic active surfactants,2006-11,0.10840108401084009,2006
596,Anionic active surfactants,2006-12,0.11093044263775971,2006
597,Anionic active surfactants,2007-01,0.18608852755194216,2007
598,Anionic active surfactants,2007-02,0.16737804878048781,2007
599,Anionic active surfactants,2007-03,0.09527250828063834,2007
600,Anionic active surfactants,2007-04,0.19142276422764226,2007
601,Anionic active surfactants,2007-05,0.10004215597711535,2007
602,Anionic active surfactants,2007-06,0.09899728997289972,2007
603,Anionic active surfactants,2007-07,0.08780487804878048,2007
604,Anionic active surfactants,2007-08,0.14494058786741712,2007
605,Anionic active surfactants,2007-09,0.3444263775971092,2007
606,Anionic active surfactants,2007-10,0.32186783406295594,2007
607,Anionic active surfactants,2007-11,0.2998540754638316,2007
608,Anionic active surfactants,2007-12,0.2890551038843721,2007
609,Anionic active surfactants,2008-01,0.27502903600464573,2008
610,Anionic active surfactants,2008-02,0.125609756097561,2008
611,Anionic active surfactants,2008-03,0.15869918699186994,2008
612,Anionic active surfactants,2008-04,0.19608551641071967,2008
613,Anionic active surfactants,2008-05,0.18840108401084013,2008
614,Anionic active surfactants,2008-06,0.16317976513098462,2008
615,Anionic active surfactants,2008-07,0.15826558265582652,2008
616,Anionic active surfactants,2008-08,0.1425474254742547,2008
617,Anionic active surfactants,2008-09,0.14263300527742118,2008
618,Anionic active surfactants,2008-10,0.10966576332429986,2008
619,Anionic active surfactants,2008-11,0.14152363745859678,2008
620,Anionic active surfactants,2008-12,0.20085172280294233,2008
621,Anionic active surfactants,2009-01,0.16006846384253315,2009
622,Anionic active surfactants,2009-02,0.15114363143631437,2009
623,Anionic active surfactants,2009-03,0.13868834688346884,2009
624,Anionic active surfactants,2009-04,0.1658949541876371,2009
625,Anionic active surfactants,2009-05,0.21709639953542392,2009
626,Anionic active surfactants,2009-06,0.1815775210383683,2009
627,Anionic active surfactants,2009-07,0.1910027100271003,2009
628,Anionic active surfactants,2009-08,0.23576513098464322,2009
629,Anionic active surfactants,2009-09,0.06287262872628728,2009
630,Anionic active surfactants,2009-10,0.12061943476577623,2009
631,Anionic active surfactants,2009-11,0.10098644986449867,2009
632,Anionic active surfactants,2009-12,0.09698799845141307,2009
633,Anionic active surfactants,2010-01,0.12993224932249323,2010
634,Anionic active surfactants,2010-02,0.1656639566395664,2010
635,Anionic active surfactants,2010-03,0.1336657633242999,2010
636,Anionic active surfactants,2010-04,0.11794037940379407,2010
637,Anionic active surfactants,2010-05,0.1272938443670151,2010
638,Anionic active surfactants,2010-06,0.14417344173441737,2010
639,Anionic active surfactants,2010-07,0.24513098464317973,2010
640,Anionic active surfactants,2010-08,0.15537488708220418,2010
641,Anionic active surfactants,2010-09,0.18861788617886174,2010
642,Anionic active surfactants,2010-10,0.24968383017163506,2010
643,Anionic active surfactants,2010-11,0.2926829268292683,2010
644,Anionic active surfactants,2010-12,0.20162601626016258,2010
645,Anionic active surfactants,2011-01,0.013550135501355013,2011
646,Anionic active surfactants,2011-02,0.0,2011
647,Anionic active surfactants,2011-03,0.0,2011
648,Anionic active surfactants,2011-04,0.0,2011
649,Anionic active surfactants,2011-05,0.0,2011
650,Anionic active surfactants,2011-06,0.0,2011
651,Anionic active surfactants,2011-07,0.051309846431797645,2011
652,Anionic active surfactants,2011-08,0.0,2011
653,Anionic active surfactants,2011-09,0.0,2011
654,Anionic active surfactants,2011-10,0.0,2011
655,Anionic active surfactants,2011-11,0.0,2011
656,Anionic active surfactants,2011-12,0.0,2011
657,Anionic active surfactants,2012-01,0.13550135501355015,2012
658,Anionic active surfactants,2012-02,0.0,2012
659,Anionic active surfactants,2012-03,0.0,2012
660,Anionic active surfactants,2012-04,0.0,2012
661,Anionic active surfactants,2012-05,0.0,2012
662,Anionic active surfactants,2012-06,0.0,2012
663,Anionic active surfactants,2012-07,0.0,2012
664,Anionic active surfactants,2012-08,0.0,2012
665,Anionic active surfactants,2012-09,0.0,2012
666,Anionic active surfactants,2012-10,0.0,2012
667,Anionic active surfactants,2012-11,0.0,2012
668,Anionic active surfactants,2012-12,0.0,2012
669,Anionic active surfactants,2013-01,0.06070460704607046,2013
670,Anionic active surfactants,2013-02,0.07226738934056007,2013
671,Anionic active surfactants,2013-03,0.19945799457994579,2013
672,Anionic active surfactants,2013-04,0.2962962962962962,2013
673,Anionic active surfactants,2013-05,0.1219512195121951,2013
674,Anionic active surfactants,2013-06,0.06395663956639565,2013
675,Anionic active surfactants,2013-07,0.1256139008448908,2013
676,Anionic active surfactants,2013-08,0.13875338753387534,2013
677,Anionic active surfactants,2013-09,0.0604495456719273,2013
678,Anionic active surfactants,2013-10,0.12140921409214092,2013
679,Anionic active surfactants,2013-11,0.04891598915989159,2013
680,Anionic active surfactants,2013-12,0.24188927603561747,2013
681,Anionic active surfactants,2014-01,0.11418247515808488,2014
682,Anionic active surfactants,2014-02,0.5815718157181571,2014
683,Anionic active surfactants,2014-03,0.06952122854561878,2014
684,Anionic active surfactants,2014-04,0.10779885576633544,2014
685,Anionic active surfactants,2014-05,0.12109949670925281,2014
686,Anionic active surfactants,2014-06,0.2483370288248337,2014
687,Anionic active surfactants,2014-07,0.21958962446767322,2014
688,Anionic active surfactants,2014-08,0.30352303523035223,2014
689,Anionic active surfactants,2014-09,0.2367961457392351,2014
690,Anionic active surfactants,2014-10,0.1468834688346883,2014
691,Anionic active surfactants,2014-11,0.2818428184281842,2014
692,Anionic active surfactants,2014-12,0.2671622144792876,2014
693,Anionic active surfactants,2015-01,0.12386630532971996,2015
694,Anionic active surfactants,2015-02,0.1149051490514905,2015
695,Anionic active surfactants,2015-03,0.04928635953026196,2015
696,Anionic active surfactants,2015-04,0.17777777777777776,2015
697,Anionic active surfactants,2015-05,0.28140921409214087,2015
698,Anionic active surfactants,2015-06,0.25756097560975605,2015
699,Anionic active surfactants,2015-07,0.22157181571815715,2015
700,Anionic active surfactants,2015-08,0.15783197831978318,2015
701,Anionic active surfactants,2015-09,0.11822944896115627,2015
702,Anionic active surfactants,2015-10,0.3620596205962059,2015
703,Anionic active surfactants,2015-11,0.12454080096356518,2015
704,Anionic active surfactants,2015-12,0.2527913279132791,2015
705,Anionic active surfactants,2016-01,0.15154471544715448,2016
706,Anionic active surfactants,2016-02,0.12222222222222222,2016
707,Anionic active surfactants,2016-03,0.23751881963264077,2016
708,Anionic active surfactants,2016-04,0.13875338753387534,2016
709,Anionic active surfactants,2016-05,0.2236675700090334,2016
710,Anionic active surfactants,2016-06,0.20791327913279134,2016
711,Anionic active surfactants,2016-07,0.10934959349593494,2016
712,Anionic active surfactants,2016-08,0.17907859078590785,2016
713,Anionic active surfactants,2016-09,0.2696476964769647,2016
714,Anionic active surfactants,2016-10,0.05371875940981631,2016
715,Anionic active surfactants,2016-11,0.23972125435540065,2016
716,Anionic active surfactants,2016-12,0.1775609756097561,2016
717,Anthracene,2008-01,0.013568521031207573,2008
718,Anthracene,2008-02,0.09226594301221167,2008
719,Anthracene,2008-03,0.06614654002713699,2008
720,Anthracene,2008-05,1.0,2008
721,Anthracene,2008-06,0.5391451831750338,2008
722,Anthracene,2008-07,0.7162240744330296,2008
723,Anthracene,2008-08,0.02261420171867931,2008
724,Anthracene,2008-09,0.013568521031207573,2008
725,Anthracene,2008-10,0.013568521031207573,2008
726,Anthracene,2008-11,0.013568521031207573,2008
727,Anthracene,2009-01,0.013568521031207573,2009
728,Anthracene,2009-02,0.013568521031207573,2009
729,Anthracene,2009-03,0.013568521031207573,2009
730,Anthracene,2009-04,0.013568521031207573,2009
731,Anthracene,2009-05,0.013568521031207573,2009
732,Anthracene,2009-06,0.013568521031207573,2009
733,Anthracene,2009-07,0.0,2009
734,Anthracene,2009-08,0.013568521031207573,2009
735,Anthracene,2009-09,0.175033921302578,2009
736,Anthracene,2009-10,0.06445047489823605,2009
737,Anthracene,2009-11,0.06241519674355493,2009
738,Anthracene,2009-12,0.013568521031207573,2009
739,Arsenic,1998-01,0.0,1998
740,Arsenic,1998-02,0.0,1998
741,Arsenic,1998-03,0.0,1998
742,Arsenic,1998-04,0.0,1998
743,Arsenic,1998-05,0.0,1998
744,Arsenic,1998-06,0.0,1998
745,Arsenic,1998-07,0.0,1998
746,Arsenic,1998-08,0.0,1998
747,Arsenic,1998-09,0.0,1998
748,Arsenic,1998-10,0.0,1998
749,Arsenic,1998-11,0.0,1998
750,Arsenic,1998-12,0.0,1998
751,Arsenic,2004-03,0.08592243411184915,2004
752,Arsenic,2008-01,0.054400876127895625,2008
753,Arsenic,2008-02,0.03227448039425756,2008
754,Arsenic,2008-04,0.03440230459729067,2008
755,Arsenic,2008-05,0.03171202056995929,2008
756,Arsenic,2008-06,0.06106706663809727,2008
757,Arsenic,2008-07,0.14907098472558084,2008
758,Arsenic,2008-09,0.050158754894130936,2008
759,Arsenic,2008-10,0.009408418879170967,2008
760,Arsenic,2008-11,0.04538636850614566,2008
761,Arsenic,2008-12,0.09963574030426398,2008
762,Arsenic,2009-01,0.13552603385472467,2009
763,Arsenic,2009-02,0.05356760231412042,2009
764,Arsenic,2009-03,0.05356760231412042,2009
765,Arsenic,2009-04,0.16963074066138134,2009
766,Arsenic,2009-05,0.14219763523384693,2009
767,Arsenic,2009-06,0.11177773016213129,2009
768,Arsenic,2009-07,0.13463324048282269,2009
769,Arsenic,2009-08,0.10460291797339152,2009
770,Arsenic,2009-09,0.11720591386329547,2009
771,Arsenic,2009-10,0.09954646096707379,2009
772,Arsenic,2009-11,0.07767302335547462,2009
773,Arsenic,2009-12,0.07304673042834603,2009
774,Arsenic,2010-01,0.11199749468444561,2010
775,Arsenic,2010-02,0.11438743386461407,2010
776,Arsenic,2010-03,0.1029322081389791,2010
777,Arsenic,2010-04,0.1370661024212556,2010
778,Arsenic,2010-05,0.15019016498821514,2010
779,Arsenic,2010-06,0.17329119348617958,2010
780,Arsenic,2010-07,0.12913912742496417,2010
781,Arsenic,2010-08,0.15312093092251652,2010
782,Arsenic,2010-09,0.09765785960343493,2010
783,Arsenic,2010-10,0.11315125842659589,2010
784,Arsenic,2010-11,0.1094427321125414,2010
785,Arsenic,2010-12,0.09864679995384944,2010
786,Arsenic,2011-01,0.12444166076049512,2011
787,Arsenic,2011-02,0.13108307389808294,2011
788,Arsenic,2011-03,0.10300284673543726,2011
789,Arsenic,2011-04,0.14256124562531247,2011
790,Arsenic,2011-05,0.14284693950432112,2011
791,Arsenic,2011-06,0.1635597457324477,2011
792,Arsenic,2011-07,0.16557258897091767,2011
793,Arsenic,2011-08,0.16070280694236128,2011
794,Arsenic,2011-09,0.16682481863540363,2011
795,Arsenic,2011-10,0.2285551032069138,2011
796,Arsenic,2011-11,0.13148411477102287,2011
797,Arsenic,2011-12,0.15951241577982525,2011
798,Arsenic,2012-01,0.15088207985143917,2012
799,Arsenic,2012-02,0.13689498369164108,2012
800,Arsenic,2012-03,0.0,2012
801,Arsenic,2012-04,0.0,2012
802,Arsenic,2012-05,0.0,2012
803,Arsenic,2012-06,0.10311763445468182,2012
804,Arsenic,2012-07,0.05785301049925006,2012
805,Arsenic,2012-08,0.08356545961002786,2012
806,Arsenic,2012-09,0.034818941504178275,2012
807,Arsenic,2012-10,0.0642811227769445,2012
808,Arsenic,2012-11,0.08570816370259268,2012
809,Arsenic,2012-12,0.0,2012
810,Arsenic,2013-01,0.025712449110777802,2013
811,Arsenic,2013-02,0.0,2013
812,Arsenic,2013-03,0.0,2013
813,Arsenic,2013-04,0.02356974501821299,2013
814,Arsenic,2013-05,0.025712449110777802,2013
815,Arsenic,2013-06,0.04071137775873152,2013
816,Arsenic,2013-07,0.07285193914720377,2013
817,Arsenic,2013-08,0.10713520462824085,2013
818,Arsenic,2013-09,0.06642382686950932,2013
819,Arsenic,2013-10,0.1165095350332119,2013
820,Arsenic,2013-11,0.03428326548103707,2013
821,Arsenic,2013-12,0.03428326548103707,2013
822,Arsenic,2014-01,0.06887263154672627,2014
823,Arsenic,2014-02,0.0,2014
824,Arsenic,2014-03,0.0642811227769445,2014
825,Arsenic,2014-04,0.06709342189843583,2014
826,Arsenic,2014-05,0.1017784443968288,2014
827,Arsenic,2014-06,0.11664345403899723,2014
828,Arsenic,2014-07,0.15580519758792738,2014
829,Arsenic,2014-08,0.23425112491964856,2014
830,Arsenic,2014-09,0.1916161832596373,2014
831,Arsenic,2014-10,0.16296603814013286,2014
832,Arsenic,2014-11,0.14760552817655884,2014
833,Arsenic,2014-12,0.14537423151093604,2014
834,Arsenic,2015-01,0.17906884202148826,2015
835,Arsenic,2015-02,0.2440272123419756,2015
836,Arsenic,2015-03,0.25329823379962657,2015
837,Arsenic,2015-04,0.2624506412807249,2015
838,Arsenic,2015-05,0.1361688450824941,2015
839,Arsenic,2015-06,0.3785086779515749,2015
840,Arsenic,2015-07,0.3355474608956503,2015
841,Arsenic,2015-08,1.0,2015
842,Arsenic,2015-09,0.4576815941718449,2015
843,Arsenic,2015-11,0.257553031926291,2015
844,Arsenic,2015-12,0.2683736875937433,2015
845,Arsenic,2016-01,0.18391543461181345,2016
846,Arsenic,2016-02,0.23569745018212984,2016
847,Arsenic,2016-03,0.24998214413256198,2016
848,Arsenic,2016-04,0.21273990633322112,2016
849,Arsenic,2016-05,0.2666136092319936,2016
850,Arsenic,2016-06,0.2285551032069138,2016
851,Arsenic,2016-07,0.22773883498117484,2016
852,Arsenic,2016-08,0.20355688879365763,2016
853,Arsenic,2016-09,0.2410542104135419,2016
854,Arsenic,2016-10,0.2428397971573459,2016
855,Arsenic,2016-11,0.28212270552103424,2016
856,Arsenic,2016-12,0.2767659452896222,2016
857,Atrazine,1998-01,0.0,1998
858,Atrazine,1998-02,0.0,1998
859,Atrazine,1998-03,0.0,1998
860,Atrazine,1998-04,0.0,1998
861,Atrazine,1998-05,0.0,1998
862,Atrazine,1998-06,0.0,1998
863,Atrazine,1998-07,0.0,1998
864,Atrazine,1998-08,0.0,1998
865,Atrazine,1998-09,0.0,1998
866,Atrazine,1998-10,0.0,1998
867,Atrazine,1998-11,0.0,1998
868,Atrazine,1998-12,0.0,1998
869,Atrazine,1999-05,0.1,1999
870,Atrazine,1999-07,0.06,1999
871,Atrazine,2000-01,0.08666666666666667,2000
872,Atrazine,2000-02,0.06,2000
873,Atrazine,2000-03,0.11333333333333333,2000
874,Atrazine,2000-04,0.07066666666666668,2000
875,Atrazine,2000-05,0.08533333333333332,2000
876,Atrazine,2000-06,0.07066666666666668,2000
877,Atrazine,2001-01,0.08399999999999999,2001
878,Atrazine,2001-02,0.03833333333333334,2001
879,Atrazine,2001-03,0.06166666666666667,2001
880,Atrazine,2001-04,0.020533333333333337,2001
881,Atrazine,2001-05,0.02923076923076923,2001
882,Atrazine,2001-06,0.029333333333333326,2001
883,Atrazine,2002-03,0.0,2002
884,Atrazine,2002-05,0.0,2002
885,Atrazine,2002-08,0.0,2002
886,Atrazine,2002-09,0.0,2002
887,Atrazine,2002-10,0.0,2002
888,Atrazine,2002-11,0.0,2002
889,Atrazine,2002-12,0.0,2002
890,Atrazine,2003-01,0.0,2003
891,Atrazine,2003-02,0.0,2003
892,Atrazine,2003-03,0.0,2003
893,Atrazine,2004-07,0.1197142857142857,2004
894,Atrazine,2005-01,0.11946666666666667,2005
895,Atrazine,2005-02,0.011692307692307693,2005
896,Atrazine,2005-03,0.01109090909090909,2005
897,Atrazine,2005-04,0.028600000000000004,2005
898,Atrazine,2005-05,0.12722222222222224,2005
899,Atrazine,2005-06,0.09609523809523811,2005
900,Atrazine,2005-07,0.22600000000000003,2005
901,Atrazine,2005-08,0.18657142857142855,2005
902,Atrazine,2005-09,0.28104761904761916,2005
903,Atrazine,2006-01,0.19687499999999997,2006
904,Atrazine,2006-02,0.2603000000000001,2006
905,Atrazine,2006-03,0.2762222222222223,2006
906,Atrazine,2006-04,0.22711111111111112,2006
907,Atrazine,2006-05,0.24727272727272728,2006
908,Atrazine,2006-06,0.27752380952380956,2006
909,Atrazine,2006-07,0.266,2006
910,Atrazine,2006-08,0.35400000000000004,2006
911,Atrazine,2006-09,0.4193333333333333,2006
912,Atrazine,2006-10,0.28400000000000003,2006
913,Atrazine,2006-11,0.2882857142857143,2006
914,Atrazine,2006-12,0.3921111111111111,2006
915,Atrazine,2007-01,0.19990476190476192,2007
916,Atrazine,2007-02,0.2889333333333333,2007
917,Atrazine,2007-03,0.174952380952381,2007
918,Atrazine,2007-04,0.12715789473684214,2007
919,Atrazine,2007-05,0.13877777777777783,2007
920,Atrazine,2007-06,0.12077777777777782,2007
921,Atrazine,2007-07,0.13038095238095243,2007
922,Atrazine,2007-08,0.12000000000000005,2007
923,Atrazine,2007-09,0.12000000000000005,2007
924,Atrazine,2007-10,0.12687500000000004,2007
925,Atrazine,2007-11,0.12000000000000005,2007
926,Atrazine,2007-12,0.12000000000000005,2007
927,Atrazine,2008-01,1.0,2008
928,Atrazine,2008-02,1.0,2008
929,Atrazine,2008-03,1.0,2008
930,Atrazine,2008-04,1.0,2008
931,Atrazine,2008-05,1.0,2008
932,Atrazine,2008-06,1.0,2008
933,Atrazine,2008-07,1.0,2008
934,Atrazine,2008-08,1.0,2008
935,Atrazine,2008-09,1.0,2008
936,Atrazine,2008-10,1.0,2008
937,Atrazine,2008-11,1.0,2008
938,Atrazine,2008-12,1.0,2008
939,Atrazine,2009-01,1.0,2009
940,Atrazine,2009-02,1.0,2009
941,Atrazine,2009-03,1.0,2009
942,Atrazine,2009-04,1.0,2009
943,Atrazine,2009-05,1.0,2009
944,Atrazine,2009-06,1.0,2009
945,Atrazine,2009-07,0.9249999999999999,2009
946,Atrazine,2009-08,1.0,2009
947,Atrazine,2009-09,1.0,2009
948,Atrazine,2009-10,1.0,2009
949,Atrazine,2009-11,1.0,2009
950,Atrazine,2010-01,1.0,2010
951,Atrazine,2010-02,1.0,2010
952,Atrazine,2010-03,1.0,2010
953,Atrazine,2010-04,1.0,2010
954,Atrazine,2010-05,1.0,2010
955,Atrazine,2010-06,1.0,2010
956,Atrazine,2010-07,1.0,2010
957,Atrazine,2010-08,1.0,2010
958,Atrazine,2010-09,1.0,2010
959,Atrazine,2010-10,1.0,2010
960,Atrazine,2010-11,1.0,2010
961,Atrazine,2010-12,1.0,2010
962,Atrazine,2012-01,0.0,2012
963,Atrazine,2012-02,0.0,2012
964,Atrazine,2012-03,0.0,2012
965,Atrazine,2012-04,0.0,2012
966,Atrazine,2012-05,0.0,2012
967,Atrazine,2012-06,0.0,2012
968,Atrazine,2012-07,0.0,2012
969,Atrazine,2012-08,0.0,2012
970,Atrazine,2012-09,0.0,2012
971,Atrazine,2012-10,0.0,2012
972,Atrazine,2012-11,0.0,2012
973,Atrazine,2012-12,0.0,2012
974,Atrazine,2013-01,0.0,2013
975,Atrazine,2013-02,0.0,2013
976,Atrazine,2013-03,0.0,2013
977,Atrazine,2013-04,0.0,2013
978,Atrazine,2013-05,0.0,2013
979,Atrazine,2013-06,0.0,2013
980,Atrazine,2013-07,0.0,2013
981,Atrazine,2013-08,0.0,2013
982,Atrazine,2013-09,0.0,2013
983,Atrazine,2013-10,0.0,2013
984,Atrazine,2013-11,0.0,2013
985,Atrazine,2013-12,0.0,2013
986,Atrazine,2014-01,0.012124999999999999,2014
987,Atrazine,2014-02,0.41600000000000004,2014
988,Atrazine,2014-03,0.06476363636363637,2014
989,Atrazine,2014-04,0.025058823529411765,2014
