id,chemical,date,misurations
844,Arsenic,2015-12,1
845,Arsenic,2016-01,6
846,Arsenic,2016-02,6
847,Arsenic,2016-03,6
848,Arsenic,2016-04,7
849,Arsenic,2016-05,7
850,Arsenic,2016-06,6
851,Arsenic,2016-07,7
852,Arsenic,2016-08,6
853,Arsenic,2016-09,7
854,Arsenic,2016-10,6
855,Arsenic,2016-11,6
856,Arsenic,2016-12,6
857,Atrazine,1998-01,7
858,Atrazine,1998-02,7
859,Atrazine,1998-03,7
860,Atrazine,1998-04,11
861,Atrazine,1998-05,8
862,Atrazine,1998-06,11
863,Atrazine,1998-07,8
864,Atrazine,1998-08,11
865,Atrazine,1998-09,8
866,Atrazine,1998-10,14
867,Atrazine,1998-11,14
868,Atrazine,1998-12,14
869,Atrazine,1999-05,2
870,Atrazine,1999-07,1
871,Atrazine,2000-01,3
872,Atrazine,2000-02,4
873,Atrazine,2000-03,15
874,Atrazine,2000-04,15
875,Atrazine,2000-05,15
876,Atrazine,2000-06,15
877,Atrazine,2001-01,10
878,Atrazine,2001-02,12
879,Atrazine,2001-03,12
880,Atrazine,2001-04,15
881,Atrazine,2001-05,13
882,Atrazine,2001-06,15
883,Atrazine,2002-03,18
884,Atrazine,2002-05,20
885,Atrazine,2002-08,21
886,Atrazine,2002-09,21
887,Atrazine,2002-10,21
888,Atrazine,2002-11,13
889,Atrazine,2002-12,16
890,Atrazine,2003-01,18
891,Atrazine,2003-02,1
892,Atrazine,2003-03,1
893,Atrazine,2004-07,7
894,Atrazine,2005-01,15
895,Atrazine,2005-02,13
896,Atrazine,2005-03,11
897,Atrazine,2005-04,10
898,Atrazine,2005-05,18
899,Atrazine,2005-06,21
900,Atrazine,2005-07,21
901,Atrazine,2005-08,21
902,Atrazine,2005-09,21
903,Atrazine,2006-01,16
904,Atrazine,2006-02,20
905,Atrazine,2006-03,18
906,Atrazine,2006-04,18
907,Atrazine,2006-05,11
908,Atrazine,2006-06,21
909,Atrazine,2006-07,21
910,Atrazine,2006-08,21
911,Atrazine,2006-09,18
912,Atrazine,2006-10,16
913,Atrazine,2006-11,21
914,Atrazine,2006-12,18
915,Atrazine,2007-01,21
916,Atrazine,2007-02,15
917,Atrazine,2007-03,21
918,Atrazine,2007-04,19
919,Atrazine,2007-05,18
920,Atrazine,2007-06,18
921,Atrazine,2007-07,21
922,Atrazine,2007-08,18
923,Atrazine,2007-09,18
924,Atrazine,2007-10,16
925,Atrazine,2007-11,18
926,Atrazine,2007-12,18
927,Atrazine,2008-01,1
928,Atrazine,2008-02,4
929,Atrazine,2008-03,4
930,Atrazine,2008-04,9
931,Atrazine,2008-05,14
932,Atrazine,2008-06,15
933,Atrazine,2008-07,18
934,Atrazine,2008-08,11
935,Atrazine,2008-09,11
936,Atrazine,2008-10,12
937,Atrazine,2008-11,15
938,Atrazine,2008-12,13
939,Atrazine,2009-01,11
940,Atrazine,2009-02,11
941,Atrazine,2009-03,11
942,Atrazine,2009-04,11
943,Atrazine,2009-05,11
944,Atrazine,2009-06,11
945,Atrazine,2009-07,12
946,Atrazine,2009-08,11
947,Atrazine,2009-09,7
948,Atrazine,2009-10,5
949,Atrazine,2009-11,1
950,Atrazine,2010-01,8
951,Atrazine,2010-02,11
952,Atrazine,2010-03,11
953,Atrazine,2010-04,11
954,Atrazine,2010-05,11
955,Atrazine,2010-06,11
956,Atrazine,2010-07,11
957,Atrazine,2010-08,11
958,Atrazine,2010-09,11
959,Atrazine,2010-10,11
960,Atrazine,2010-11,11
961,Atrazine,2010-12,11
962,Atrazine,2012-01,10
963,Atrazine,2012-02,12
964,Atrazine,2012-03,1
965,Atrazine,2012-04,1
966,Atrazine,2012-05,1
967,Atrazine,2012-06,1
968,Atrazine,2012-07,1
969,Atrazine,2012-08,1
970,Atrazine,2012-09,1
971,Atrazine,2012-10,1
972,Atrazine,2012-11,1
973,Atrazine,2012-12,1
974,Atrazine,2013-01,6
975,Atrazine,2013-02,16
976,Atrazine,2013-03,16
977,Atrazine,2013-04,15
978,Atrazine,2013-05,15
979,Atrazine,2013-06,6
980,Atrazine,2013-07,1
981,Atrazine,2013-08,17
982,Atrazine,2013-09,16
983,Atrazine,2013-10,4
984,Atrazine,2013-11,15
985,Atrazine,2013-12,15
986,Atrazine,2014-01,16
987,Atrazine,2014-02,5
988,Atrazine,2014-03,22
989,Atrazine,2014-04,17
990,Atrazine,2014-05,14
991,Atrazine,2014-06,17
992,Atrazine,2014-07,15
993,Atrazine,2014-08,16
994,Atrazine,2014-09,22
995,Atrazine,2014-10,16
996,Atrazine,2014-11,17
997,Atrazine,2014-12,12
998,Atrazine,2015-01,15
999,Atrazine,2015-02,16
1000,Atrazine,2015-03,17
1001,Atrazine,2015-04,14
1002,Atrazine,2015-05,17
1003,Atrazine,2015-06,16
1004,Atrazine,2015-07,16
1005,Atrazine,2015-08,15
1006,Atrazine,2015-09,22
1007,Atrazine,2015-10,17
1008,Atrazine,2015-11,15
1009,Atrazine,2015-12,17
1010,Atrazine,2016-01,16
1011,Atrazine,2016-02,19
1012,Atrazine,2016-03,16
1013,Atrazine,2016-04,17
1014,Atrazine,2016-05,18
1015,Atrazine,2016-06,17
1016,Atrazine,2016-07,17
1017,Atrazine,2016-08,17
1018,Atrazine,2016-09,18
1019,Atrazine,2016-10,18
1020,Atrazine,2016-11,15
1021,Atrazine,2016-12,16
1022,Barium,2008-01,9
1023,Barium,2008-02,8
1024,Barium,2008-04,9
1025,Barium,2008-05,2
1026,Barium,2008-06,5
1027,Barium,2008-09,11
1028,Barium,2008-10,11
1029,Barium,2008-11,11
1030,Barium,2008-12,10
1031,Barium,2009-04,11
1032,Barium,2009-05,11
1033,Barium,2009-09,6
1034,Barium,2012-08,2
1035,Barium,2012-10,11
1036,Barium,2012-11,3
1037,Benzo(a)anthracene,2008-01,1
1038,Benzo(a)anthracene,2008-02,4
1039,Benzo(a)anthracene,2008-03,4
1040,Benzo(a)anthracene,2008-05,1
1041,Benzo(a)anthracene,2008-06,4
1042,Benzo(a)anthracene,2008-07,7
1043,Benzo(a)anthracene,2008-08,3
1044,Benzo(a)anthracene,2008-09,2
1045,Benzo(a)anthracene,2008-10,4
1046,Benzo(a)anthracene,2008-11,4
1047,Benzo(a)anthracene,2009-01,1
1048,Benzo(a)anthracene,2009-02,3
1049,Benzo(a)anthracene,2009-03,4
1050,Benzo(a)anthracene,2009-04,3
1051,Benzo(a)anthracene,2009-05,4
1052,Benzo(a)anthracene,2009-06,4
1053,Benzo(a)anthracene,2009-07,5
1054,Benzo(a)anthracene,2009-08,4
1055,Benzo(a)anthracene,2009-09,10
1056,Benzo(a)anthracene,2009-10,10
1057,Benzo(a)anthracene,2009-11,5
1058,Benzo(a)anthracene,2009-12,3
1059,Benzo(a)pyrene,2003-08,8
1060,Benzo(a)pyrene,2008-01,1
1061,Benzo(a)pyrene,2008-02,4
1062,Benzo(a)pyrene,2008-03,4
1063,Benzo(a)pyrene,2008-05,1
1064,Benzo(a)pyrene,2008-06,4
1065,Benzo(a)pyrene,2008-07,7
1066,Benzo(a)pyrene,2008-08,3
1067,Benzo(a)pyrene,2008-09,2
1068,Benzo(a)pyrene,2008-10,4
1069,Benzo(a)pyrene,2008-11,4
1070,Benzo(a)pyrene,2009-01,1
1071,Benzo(a)pyrene,2009-02,3
1072,Benzo(a)pyrene,2009-03,4
1073,Benzo(a)pyrene,2009-04,3
1074,Benzo(a)pyrene,2009-05,4
1075,Benzo(a)pyrene,2009-06,4
1076,Benzo(a)pyrene,2009-07,5
1077,Benzo(a)pyrene,2009-08,4
1078,Benzo(a)pyrene,2009-09,10
1079,Benzo(a)pyrene,2009-10,10
1080,Benzo(a)pyrene,2009-11,5
1081,Benzo(a)pyrene,2009-12,3
1082,Benzo(b)fluoranthene,2003-08,8
1083,Benzo(b)fluoranthene,2008-01,1
1084,Benzo(b)fluoranthene,2008-02,4
1085,Benzo(b)fluoranthene,2008-03,4
1086,Benzo(b)fluoranthene,2008-05,1
1087,Benzo(b)fluoranthene,2008-06,4
1088,Benzo(b)fluoranthene,2008-07,7
1089,Benzo(b)fluoranthene,2008-08,3
1090,Benzo(b)fluoranthene,2008-09,2
1091,Benzo(b)fluoranthene,2008-10,4
1092,Benzo(b)fluoranthene,2008-11,4
1093,Benzo(b)fluoranthene,2009-01,1
1094,Benzo(b)fluoranthene,2009-02,3
1095,Benzo(b)fluoranthene,2009-03,4
1096,Benzo(b)fluoranthene,2009-04,3
1097,Benzo(b)fluoranthene,2009-05,4
1098,Benzo(b)fluoranthene,2009-06,4
1099,Benzo(b)fluoranthene,2009-07,5
1100,Benzo(b)fluoranthene,2009-08,4
1101,Benzo(b)fluoranthene,2009-09,10
1102,Benzo(b)fluoranthene,2009-10,10
1103,Benzo(b)fluoranthene,2009-11,5
1104,Benzo(b)fluoranthene,2009-12,3
1105,"Benzo(g,h,i)perylene",2003-08,8
1106,"Benzo(g,h,i)perylene",2009-07,1
1107,"Benzo(g,h,i)perylene",2009-09,6
1108,"Benzo(g,h,i)perylene",2009-10,6
1109,"Benzo(g,h,i)perylene",2009-11,1
1110,Benzo(k)fluoranthene,2003-08,8
1111,Benzo(k)fluoranthene,2008-01,1
1112,Benzo(k)fluoranthene,2008-02,4
1113,Benzo(k)fluoranthene,2008-03,4
1114,Benzo(k)fluoranthene,2008-05,1
1115,Benzo(k)fluoranthene,2008-06,4
1116,Benzo(k)fluoranthene,2008-07,7
1117,Benzo(k)fluoranthene,2008-08,3
1118,Benzo(k)fluoranthene,2008-09,2
1119,Benzo(k)fluoranthene,2008-10,4
1120,Benzo(k)fluoranthene,2008-11,4
1121,Benzo(k)fluoranthene,2009-01,1
1122,Benzo(k)fluoranthene,2009-02,3
1123,Benzo(k)fluoranthene,2009-03,4
1124,Benzo(k)fluoranthene,2009-04,3
1125,Benzo(k)fluoranthene,2009-05,4
1126,Benzo(k)fluoranthene,2009-06,4
1127,Benzo(k)fluoranthene,2009-07,5
1128,Benzo(k)fluoranthene,2009-08,4
1129,Benzo(k)fluoranthene,2009-09,10
1130,Benzo(k)fluoranthene,2009-10,10
1131,Benzo(k)fluoranthene,2009-11,5
1132,Benzo(k)fluoranthene,2009-12,3
1133,Berilium,2012-08,2
1134,Berilium,2012-10,11
1135,Bicarbonates,1999-01,15
1136,Bicarbonates,1999-02,15
1137,Bicarbonates,1999-03,15
1138,Bicarbonates,1999-05,2
1139,Bicarbonates,1999-07,1
1140,Bicarbonates,2000-01,14
1141,Bicarbonates,2000-02,15
1142,Bicarbonates,2000-03,15
1143,Bicarbonates,2000-04,15
1144,Bicarbonates,2000-05,15
1145,Bicarbonates,2000-06,15
1146,Bicarbonates,2000-07,15
1147,Bicarbonates,2000-08,15
1148,Bicarbonates,2000-09,15
1149,Bicarbonates,2000-10,15
1150,Bicarbonates,2000-11,15
1151,Bicarbonates,2000-12,15
1152,Bicarbonates,2001-01,15
1153,Bicarbonates,2001-02,12
1154,Bicarbonates,2001-03,15
1155,Bicarbonates,2001-04,15
1156,Bicarbonates,2001-05,15
1157,Bicarbonates,2001-06,15
1158,Bicarbonates,2001-07,15
1159,Bicarbonates,2001-08,15
1160,Bicarbonates,2001-09,15
1161,Bicarbonates,2001-10,4
1162,Bicarbonates,2001-11,11
1163,Bicarbonates,2001-12,10
1164,Bicarbonates,2002-01,9
1165,Bicarbonates,2002-02,20
1166,Bicarbonates,2002-03,18
1167,Bicarbonates,2002-04,15
1168,Bicarbonates,2002-05,21
1169,Bicarbonates,2002-06,21
1170,Bicarbonates,2002-07,21
1171,Bicarbonates,2002-08,21
1172,Bicarbonates,2002-09,24
1173,Bicarbonates,2002-10,33
1174,Bicarbonates,2002-11,16
1175,Bicarbonates,2002-12,21
1176,Bicarbonates,2003-01,18
1177,Bicarbonates,2003-02,18
1178,Bicarbonates,2003-03,21
1179,Bicarbonates,2003-04,21
1180,Bicarbonates,2003-05,21
1181,Bicarbonates,2003-06,21
1182,Bicarbonates,2003-07,21
1183,Bicarbonates,2003-08,15
1184,Bicarbonates,2003-09,15
1185,Bicarbonates,2003-10,21
1186,Bicarbonates,2003-11,18
1187,Bicarbonates,2003-12,21
1188,Bicarbonates,2004-01,13
1189,Bicarbonates,2004-02,17
1190,Bicarbonates,2004-03,18
1191,Bicarbonates,2004-04,18
1192,Bicarbonates,2004-05,18
1193,Bicarbonates,2004-06,18
1194,Bicarbonates,2004-07,18
1195,Bicarbonates,2004-08,18
1196,Bicarbonates,2004-09,18
1197,Bicarbonates,2004-10,18
1198,Bicarbonates,2004-11,10
1199,Bicarbonates,2004-12,16
1200,Bicarbonates,2005-01,18
1201,Bicarbonates,2005-02,18
1202,Bicarbonates,2005-03,18
1203,Bicarbonates,2005-04,18
1204,Bicarbonates,2005-05,18
1205,Bicarbonates,2005-06,18
1206,Bicarbonates,2005-07,18
1207,Bicarbonates,2005-08,18
1208,Bicarbonates,2005-09,18
1209,Bicarbonates,2005-10,18
1210,Bicarbonates,2005-11,18
1211,Bicarbonates,2005-12,18
1212,Bicarbonates,2006-01,18
1213,Bicarbonates,2006-02,18
1214,Bicarbonates,2006-03,18
1215,Bicarbonates,2006-04,18
1216,Bicarbonates,2006-05,18
1217,Bicarbonates,2006-06,15
1218,Bicarbonates,2006-07,17
1219,Bicarbonates,2006-08,18
1220,Bicarbonates,2006-09,18
1221,Bicarbonates,2006-10,16
1222,Bicarbonates,2006-11,18
1223,Bicarbonates,2006-12,18
1224,Bicarbonates,2007-01,18
1225,Bicarbonates,2007-02,16
1226,Bicarbonates,2007-03,18
1227,Bicarbonates,2007-04,16
1228,Bicarbonates,2007-05,18
1229,Bicarbonates,2007-06,18
1230,Bicarbonates,2007-07,18
1231,Bicarbonates,2007-08,15
1232,Bicarbonates,2007-09,15
1233,Bicarbonates,2007-10,13
1234,Bicarbonates,2007-11,16
1235,Bicarbonates,2007-12,15
1236,Bicarbonates,2008-01,14
1237,Bicarbonates,2008-02,13
1238,Bicarbonates,2008-03,15
1239,Bicarbonates,2008-04,9
1240,Bicarbonates,2008-05,17
1241,Bicarbonates,2008-06,15
1242,Bicarbonates,2008-07,18
1243,Bicarbonates,2008-08,24
1244,Bicarbonates,2008-09,19
1245,Bicarbonates,2008-10,24
1246,Bicarbonates,2008-11,18
1247,Bicarbonates,2008-12,14
1248,Bicarbonates,2009-01,17
1249,Bicarbonates,2009-02,9
1250,Bicarbonates,2009-03,10
1251,Bicarbonates,2009-04,10
1252,Bicarbonates,2009-05,10
1253,Bicarbonates,2009-06,10
1254,Bicarbonates,2009-07,10
1255,Bicarbonates,2009-08,6
1256,Bicarbonates,2009-09,7
1257,Bicarbonates,2009-10,6
1258,Bicarbonates,2009-11,7
1259,Bicarbonates,2009-12,7
1260,Bicarbonates,2010-01,3
1261,Bicarbonates,2010-02,5
1262,Bicarbonates,2010-03,5
1263,Bicarbonates,2010-04,5
1264,Bicarbonates,2010-05,5
1265,Bicarbonates,2010-06,5
1266,Bicarbonates,2010-07,6
1267,Bicarbonates,2010-08,4
1268,Bicarbonates,2010-09,5
1269,Bicarbonates,2010-10,5
1270,Bicarbonates,2010-11,6
1271,Bicarbonates,2010-12,1
1272,Bicarbonates,2011-01,14
1273,Bicarbonates,2011-02,20
1274,Bicarbonates,2011-03,17
1275,Bicarbonates,2011-04,15
1276,Bicarbonates,2011-05,17
1277,Bicarbonates,2011-06,20
1278,Bicarbonates,2011-07,17
1279,Bicarbonates,2011-08,25
1280,Bicarbonates,2011-09,20
1281,Bicarbonates,2011-10,16
1282,Bicarbonates,2011-11,22
1283,Bicarbonates,2011-12,23
1284,Bicarbonates,2012-01,3
1285,Bicarbonates,2012-02,4
1286,Bicarbonates,2012-03,6
1287,Bicarbonates,2012-04,5
1288,Bicarbonates,2012-05,6
1289,Bicarbonates,2012-06,4
1290,Bicarbonates,2012-07,4
1291,Bicarbonates,2012-08,5
1292,Bicarbonates,2012-09,4
1293,Bicarbonates,2012-10,5
1294,Bicarbonates,2012-11,6
1295,Bicarbonates,2012-12,3
1296,Bicarbonates,2013-01,4
1297,Bicarbonates,2013-02,5
1298,Bicarbonates,2013-03,4
1299,Bicarbonates,2013-04,5
1300,Bicarbonates,2013-05,4
1301,Bicarbonates,2013-06,5
1302,Bicarbonates,2013-07,5
1303,Bicarbonates,2013-08,4
1304,Bicarbonates,2013-09,5
1305,Bicarbonates,2013-10,4
1306,Bicarbonates,2013-11,5
1307,Bicarbonates,2013-12,4
1308,Bicarbonates,2014-01,12
1309,Bicarbonates,2014-02,5
1310,Bicarbonates,2014-03,12
1311,Bicarbonates,2014-04,15
1312,Bicarbonates,2014-05,11
1313,Bicarbonates,2014-06,16
1314,Bicarbonates,2014-07,13
1315,Bicarbonates,2014-08,14
1316,Bicarbonates,2014-09,20
1317,Bicarbonates,2014-10,18
1318,Bicarbonates,2014-11,17
1319,Bicarbonates,2014-12,14
1320,Bicarbonates,2015-01,12
1321,Bicarbonates,2015-02,13
1322,Bicarbonates,2015-03,11
1323,Bicarbonates,2015-04,10
1324,Bicarbonates,2015-05,12
1325,Bicarbonates,2015-06,13
1326,Bicarbonates,2015-07,11
1327,Bicarbonates,2015-08,12
1328,Bicarbonates,2015-09,12
1329,Bicarbonates,2015-10,13
1330,Bicarbonates,2015-11,9
1331,Bicarbonates,2015-12,11
1332,Bicarbonates,2016-01,10
1333,Bicarbonates,2016-02,14
1334,Bicarbonates,2016-03,11
1335,Bicarbonates,2016-04,13
1336,Bicarbonates,2016-05,12
1337,Bicarbonates,2016-06,13
1338,Bicarbonates,2016-07,12
1339,Bicarbonates,2016-08,13
1340,Bicarbonates,2016-09,12
1341,Bicarbonates,2016-10,13
1342,Bicarbonates,2016-11,8
1343,Bicarbonates,2016-12,13
1344,Biochemical Oxygen,1998-01,7
1345,Biochemical Oxygen,1998-02,7
1346,Biochemical Oxygen,1998-03,7
1347,Biochemical Oxygen,1998-04,11
1348,Biochemical Oxygen,1998-05,8
1349,Biochemical Oxygen,1998-06,11
1350,Biochemical Oxygen,1998-07,8
1351,Biochemical Oxygen,1998-08,11
1352,Biochemical Oxygen,1998-09,8
1353,Biochemical Oxygen,1998-10,14
1354,Biochemical Oxygen,1998-11,14
1355,Biochemical Oxygen,1998-12,14
1356,Biochemical Oxygen,1999-01,15
1357,Biochemical Oxygen,1999-02,15
1358,Biochemical Oxygen,1999-03,15
1359,Biochemical Oxygen,1999-04,15
1360,Biochemical Oxygen,1999-05,15
1361,Biochemical Oxygen,1999-06,15
1362,Biochemical Oxygen,1999-07,16
1363,Biochemical Oxygen,1999-08,14
1364,Biochemical Oxygen,1999-09,14
1365,Biochemical Oxygen,1999-10,14
1366,Biochemical Oxygen,1999-11,14
1367,Biochemical Oxygen,1999-12,14
1368,Biochemical Oxygen,2000-01,14
1369,Biochemical Oxygen,2000-02,15
1370,Biochemical Oxygen,2000-03,15
1371,Biochemical Oxygen,2000-04,15
1372,Biochemical Oxygen,2000-05,15
1373,Biochemical Oxygen,2000-06,15
1374,Biochemical Oxygen,2000-07,15
1375,Biochemical Oxygen,2000-08,15
1376,Biochemical Oxygen,2000-09,15
1377,Biochemical Oxygen,2000-10,15
1378,Biochemical Oxygen,2000-11,15
1379,Biochemical Oxygen,2000-12,15
1380,Biochemical Oxygen,2001-01,15
1381,Biochemical Oxygen,2001-02,12
1382,Biochemical Oxygen,2001-03,15
1383,Biochemical Oxygen,2001-04,15
1384,Biochemical Oxygen,2001-05,15
1385,Biochemical Oxygen,2001-06,15
1386,Biochemical Oxygen,2001-07,15
1387,Biochemical Oxygen,2001-08,15
1388,Biochemical Oxygen,2001-09,15
1389,Biochemical Oxygen,2001-10,4
1390,Biochemical Oxygen,2001-11,11
1391,Biochemical Oxygen,2001-12,10
1392,Biochemical Oxygen,2002-02,11
1393,Biochemical Oxygen,2002-03,15
1394,Biochemical Oxygen,2002-04,15
1395,Biochemical Oxygen,2002-05,21
1396,Biochemical Oxygen,2002-06,21
1397,Biochemical Oxygen,2002-07,21
1398,Biochemical Oxygen,2002-08,21
1399,Biochemical Oxygen,2002-09,24
1400,Biochemical Oxygen,2002-10,33
1401,Biochemical Oxygen,2002-11,16
1402,Biochemical Oxygen,2002-12,21
1403,Biochemical Oxygen,2003-01,7
1404,Biochemical Oxygen,2003-02,15
1405,Biochemical Oxygen,2003-03,16
1406,Biochemical Oxygen,2003-04,21
1407,Biochemical Oxygen,2003-05,21
1408,Biochemical Oxygen,2003-06,21
1409,Biochemical Oxygen,2003-07,21
1410,Biochemical Oxygen,2003-08,18
1411,Biochemical Oxygen,2003-09,11
1412,Biochemical Oxygen,2003-10,21
1413,Biochemical Oxygen,2003-11,21
1414,Biochemical Oxygen,2003-12,15
1415,Biochemical Oxygen,2004-01,16
1416,Biochemical Oxygen,2004-02,18
1417,Biochemical Oxygen,2004-03,21
1418,Biochemical Oxygen,2004-04,21
1419,Biochemical Oxygen,2004-05,15
1420,Biochemical Oxygen,2004-06,21
1421,Biochemical Oxygen,2004-07,21
1422,Biochemical Oxygen,2004-08,21
1423,Biochemical Oxygen,2004-09,21
1424,Biochemical Oxygen,2004-10,18
1425,Biochemical Oxygen,2004-11,10
1426,Biochemical Oxygen,2004-12,16
1427,Biochemical Oxygen,2005-01,21
1428,Biochemical Oxygen,2005-02,21
1429,Biochemical Oxygen,2005-03,21
1430,Biochemical Oxygen,2005-04,21
1431,Biochemical Oxygen,2005-05,21
1432,Biochemical Oxygen,2005-06,21
1433,Biochemical Oxygen,2005-07,21
1434,Biochemical Oxygen,2005-08,21
1435,Biochemical Oxygen,2005-09,21
1436,Biochemical Oxygen,2005-10,21
1437,Biochemical Oxygen,2005-11,21
1438,Biochemical Oxygen,2005-12,21
1439,Biochemical Oxygen,2006-01,21
1440,Biochemical Oxygen,2006-02,21
1441,Biochemical Oxygen,2006-03,21
1442,Biochemical Oxygen,2006-04,21
1443,Biochemical Oxygen,2006-05,21
1444,Biochemical Oxygen,2006-06,21
1445,Biochemical Oxygen,2006-07,20
1446,Biochemical Oxygen,2006-08,18
1447,Biochemical Oxygen,2006-09,18
1448,Biochemical Oxygen,2006-10,19
1449,Biochemical Oxygen,2006-11,18
1450,Biochemical Oxygen,2006-12,18
1451,Biochemical Oxygen,2007-01,21
1452,Biochemical Oxygen,2007-02,19
1453,Biochemical Oxygen,2007-03,20
1454,Biochemical Oxygen,2007-04,19
1455,Biochemical Oxygen,2007-05,18
1456,Biochemical Oxygen,2007-06,21
1457,Biochemical Oxygen,2007-07,18
1458,Biochemical Oxygen,2007-08,15
1459,Biochemical Oxygen,2007-09,18
1460,Biochemical Oxygen,2007-10,16
1461,Biochemical Oxygen,2007-11,19
1462,Biochemical Oxygen,2007-12,18
1463,Biochemical Oxygen,2008-01,14
1464,Biochemical Oxygen,2008-02,16
1465,Biochemical Oxygen,2008-03,18
1466,Biochemical Oxygen,2008-04,9
1467,Biochemical Oxygen,2008-05,20
1468,Biochemical Oxygen,2008-06,21
1469,Biochemical Oxygen,2008-07,21
1470,Biochemical Oxygen,2008-08,27
1471,Biochemical Oxygen,2008-09,22
1472,Biochemical Oxygen,2008-10,24
1473,Biochemical Oxygen,2008-11,21
1474,Biochemical Oxygen,2008-12,17
1475,Biochemical Oxygen,2009-01,22
1476,Biochemical Oxygen,2009-02,24
1477,Biochemical Oxygen,2009-03,24
1478,Biochemical Oxygen,2009-04,24
1479,Biochemical Oxygen,2009-05,24
1480,Biochemical Oxygen,2009-06,24
1481,Biochemical Oxygen,2009-07,24
1482,Biochemical Oxygen,2009-08,21
1483,Biochemical Oxygen,2009-09,23
1484,Biochemical Oxygen,2009-10,23
1485,Biochemical Oxygen,2009-11,24
1486,Biochemical Oxygen,2009-12,18
1487,Biochemical Oxygen,2010-01,19
1488,Biochemical Oxygen,2010-02,21
1489,Biochemical Oxygen,2010-03,21
1490,Biochemical Oxygen,2010-04,21
1491,Biochemical Oxygen,2010-05,21
1492,Biochemical Oxygen,2010-06,21
1493,Biochemical Oxygen,2010-07,20
1494,Biochemical Oxygen,2010-08,20
1495,Biochemical Oxygen,2010-09,17
1496,Biochemical Oxygen,2010-10,20
1497,Biochemical Oxygen,2010-11,23
1498,Biochemical Oxygen,2010-12,21
1499,Biochemical Oxygen,2011-01,19
1500,Biochemical Oxygen,2011-02,19
1501,Biochemical Oxygen,2011-03,22
1502,Biochemical Oxygen,2011-04,14
1503,Biochemical Oxygen,2011-05,26
1504,Biochemical Oxygen,2011-06,22
1505,Biochemical Oxygen,2011-07,20
1506,Biochemical Oxygen,2011-08,30
1507,Biochemical Oxygen,2011-09,22
1508,Biochemical Oxygen,2011-10,18
1509,Biochemical Oxygen,2011-11,20
1510,Biochemical Oxygen,2011-12,24
1511,Biochemical Oxygen,2012-01,18
1512,Biochemical Oxygen,2012-02,26
1513,Biochemical Oxygen,2012-03,25
1514,Biochemical Oxygen,2012-04,24
1515,Biochemical Oxygen,2012-05,25
1516,Biochemical Oxygen,2012-06,19
1517,Biochemical Oxygen,2012-07,28
1518,Biochemical Oxygen,2012-08,15
1519,Biochemical Oxygen,2012-09,25
1520,Biochemical Oxygen,2012-10,28
1521,Biochemical Oxygen,2012-11,29
1522,Biochemical Oxygen,2012-12,23
1523,Biochemical Oxygen,2013-01,21
1524,Biochemical Oxygen,2013-02,25
1525,Biochemical Oxygen,2013-03,23
1526,Biochemical Oxygen,2013-04,23
1527,Biochemical Oxygen,2013-05,21
1528,Biochemical Oxygen,2013-06,24
1529,Biochemical Oxygen,2013-07,23
1530,Biochemical Oxygen,2013-08,21
1531,Biochemical Oxygen,2013-09,23
1532,Biochemical Oxygen,2013-10,21
1533,Biochemical Oxygen,2013-11,28
1534,Biochemical Oxygen,2013-12,27
1535,Biochemical Oxygen,2014-01,21
1536,Biochemical Oxygen,2014-02,6
1537,Biochemical Oxygen,2014-03,32
1538,Biochemical Oxygen,2014-04,25
1539,Biochemical Oxygen,2014-05,26
1540,Biochemical Oxygen,2014-06,26
1541,Biochemical Oxygen,2014-07,21
1542,Biochemical Oxygen,2014-08,30
1543,Biochemical Oxygen,2014-09,33
1544,Biochemical Oxygen,2014-10,28
1545,Biochemical Oxygen,2014-11,33
1546,Biochemical Oxygen,2014-12,27
1547,Biochemical Oxygen,2015-01,24
1548,Biochemical Oxygen,2015-02,24
1549,Biochemical Oxygen,2015-03,26
1550,Biochemical Oxygen,2015-04,24
1551,Biochemical Oxygen,2015-05,26
1552,Biochemical Oxygen,2015-06,26
1553,Biochemical Oxygen,2015-07,24
